"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2018-01-10","conf","A",false,"Xavier","BE","Villanova","BE",200,70,2018,24,58,3,17,14,20,11,23,34,13,5,1,15,16,65,"XavierVillanova1-10"
"2018-01-10","conf","H",true,"Villanova","BE","Xavier","BE",200,70,2018,32,58,12,31,13,18,5,26,31,18,10,2,8,17,89,"XavierVillanova1-10"
"2018-01-10","conf","A",false,"Cleveland St.","Horz","Detroit","Horz",200,72,2018,31,56,14,31,8,12,4,24,28,21,4,3,14,16,84,"Cleveland St.Detroit1-10"
"2018-01-10","conf","H",true,"Detroit","Horz","Cleveland St.","Horz",200,72,2018,30,57,13,29,12,18,5,23,28,19,5,0,13,15,85,"Cleveland St.Detroit1-10"
"2018-01-10","conf","A",false,"New Orleans","Slnd","Stephen F. Austin","Slnd",200,70,2018,25,52,5,15,13,19,9,25,34,16,4,1,18,21,68,"New OrleansStephen F. Austin1-10"
"2018-01-10","conf","H",true,"Stephen F. Austin","Slnd","New Orleans","Slnd",200,70,2018,29,60,7,17,13,18,10,21,31,18,4,4,13,21,78,"New OrleansStephen F. Austin1-10"
"2018-01-10","conf","A",false,"Oklahoma St.","B12","Kansas St.","B12",200,71,2018,28,62,5,18,21,22,13,24,37,12,5,3,11,29,82,"Oklahoma St.Kansas St.1-10"
"2018-01-10","conf","H",true,"Kansas St.","B12","Oklahoma St.","B12",200,71,2018,26,52,6,16,28,37,6,22,28,14,8,3,8,20,86,"Oklahoma St.Kansas St.1-10"
"2018-01-10","conf","A",true,"Southeastern Louisiana","Slnd","Lamar","Slnd",200,67,2018,26,56,5,19,6,11,10,31,41,11,4,6,16,15,63,"Southeastern LouisianaLamar1-10"
"2018-01-10","conf","H",false,"Lamar","Slnd","Southeastern Louisiana","Slnd",200,67,2018,22,59,6,17,8,15,11,23,34,11,6,3,12,16,58,"Southeastern LouisianaLamar1-10"
"2018-01-10","conf","A",true,"Sam Houston St.","Slnd","Texas A&M Corpus Chris","Slnd",200,71,2018,27,59,8,24,20,31,13,26,39,13,5,1,11,28,82,"Sam Houston St.Texas A&M Corpus Chris1-10"
"2018-01-10","conf","H",false,"Texas A&M Corpus Chris","Slnd","Sam Houston St.","Slnd",200,71,2018,15,48,4,22,16,26,10,24,34,8,4,3,20,24,50,"Sam Houston St.Texas A&M Corpus Chris1-10"
"2018-01-10","conf","A",true,"Louisville","ACC","Florida St.","ACC",200,66,2018,27,64,8,24,11,15,13,21,34,16,5,8,8,14,73,"LouisvilleFlorida St.1-10"
"2018-01-10","conf","H",false,"Florida St.","ACC","Louisville","ACC",200,66,2018,26,65,8,24,9,13,19,26,45,11,4,4,14,15,69,"LouisvilleFlorida St.1-10"
"2018-01-10","conf","A",false,"Wyoming","MWC","New Mexico","MWC",200,72,2018,26,53,4,12,10,12,4,19,23,9,7,5,18,21,66,"WyomingNew Mexico1-10"
"2018-01-10","conf","H",true,"New Mexico","MWC","Wyoming","MWC",200,72,2018,23,50,10,24,19,25,10,24,34,13,7,6,20,18,75,"WyomingNew Mexico1-10"
"2018-01-10","conf","A",true,"Temple","Amer","SMU","Amer",200,62,2018,24,56,9,24,9,14,12,28,40,14,3,3,14,21,66,"TempleSMU1-10"
"2018-01-10","conf","H",false,"SMU","Amer","Temple","Amer",200,62,2018,23,55,9,27,9,17,10,23,33,13,9,3,7,13,64,"TempleSMU1-10"
"2018-01-10","conf","A",true,"LSU","SEC","Arkansas","SEC",200,66,2018,29,55,4,18,13,19,7,31,38,18,2,3,9,17,75,"LSUArkansas1-10"
"2018-01-10","conf","H",false,"Arkansas","SEC","LSU","SEC",200,66,2018,19,57,4,18,12,20,11,22,33,10,3,5,11,19,54,"LSUArkansas1-10"
"2018-01-10","conf","A",false,"Georgia","SEC","Missouri","SEC",200,60,2018,22,59,7,21,5,5,12,24,36,8,1,6,12,15,56,"GeorgiaMissouri1-10"
"2018-01-10","conf","H",true,"Missouri","SEC","Georgia","SEC",200,60,2018,24,58,5,20,15,17,12,25,37,10,8,5,6,10,68,"GeorgiaMissouri1-10"
"2018-01-10","conf","A",false,"Minnesota","B10","Northwestern","B10",200,68,2018,17,55,8,24,18,22,6,20,26,14,6,3,9,18,60,"MinnesotaNorthwestern1-10"
"2018-01-10","conf","H",true,"Northwestern","B10","Minnesota","B10",200,68,2018,28,56,11,24,16,25,10,35,45,21,4,9,11,20,83,"MinnesotaNorthwestern1-10"
"2018-01-10","conf","A",true,"Colorado St.","MWC","Utah St.","MWC",200,70,2018,25,54,8,18,26,33,12,23,35,13,6,4,11,21,84,"Colorado St.Utah St.1-10"
"2018-01-10","conf","H",false,"Utah St.","MWC","Colorado St.","MWC",200,70,2018,24,57,11,32,16,26,15,20,35,14,5,0,17,25,75,"Colorado St.Utah St.1-10"
"2018-01-10","conf","A",true,"UNLV","MWC","Air Force","MWC",200,68,2018,29,46,9,18,14,23,5,24,29,18,7,3,16,21,81,"UNLVAir Force1-10"
"2018-01-10","conf","H",false,"Air Force","MWC","UNLV","MWC",200,68,2018,25,61,6,20,20,24,16,17,33,9,7,2,12,18,76,"UNLVAir Force1-10"
"2018-01-10","conf","A",false,"Cal St. Northridge","BW","Long Beach St.","BW",200,72,2018,24,58,12,22,10,15,8,22,30,11,8,2,15,27,70,"Cal St. NorthridgeLong Beach St.1-10"
"2018-01-10","conf","H",true,"Long Beach St.","BW","Cal St. Northridge","BW",200,72,2018,25,54,2,11,28,33,11,29,40,13,7,2,15,16,80,"Cal St. NorthridgeLong Beach St.1-10"
"2018-01-10","conf","A",false,"Colorado","P12","USC","P12",200,68,2018,20,55,10,23,8,11,14,25,39,13,2,5,22,20,58,"ColoradoUSC1-10"
"2018-01-10","conf","H",true,"USC","P12","Colorado","P12",200,68,2018,24,55,9,17,13,21,9,22,31,10,12,10,12,18,70,"ColoradoUSC1-10"
"2018-01-10","conf","A",false,"TCU","B12","Texas","B12",250,81,2018,34,71,15,27,15,20,12,18,30,22,6,0,11,23,98,"TCUTexas1-10"
"2018-01-10","conf","H",true,"Texas","B12","TCU","B12",250,81,2018,34,60,9,27,22,29,9,24,33,17,5,7,18,20,99,"TCUTexas1-10"
"2018-01-10","conf","A",false,"Cal Poly","BW","Hawaii","BW",200,65,2018,18,56,3,19,6,10,4,24,28,4,7,0,9,23,45,"Cal PolyHawaii1-10"
"2018-01-10","conf","H",true,"Hawaii","BW","Cal Poly","BW",200,65,2018,17,42,7,21,16,28,5,34,39,12,7,2,14,16,57,"Cal PolyHawaii1-10"
"2018-01-09","conf","A",false,"Penn St.","B10","Indiana","B10",200,69,2018,26,52,6,14,12,18,5,26,31,8,5,4,14,20,70,"Penn St.Indiana1-9"
"2018-01-09","conf","H",true,"Indiana","B10","Penn St.","B10",200,69,2018,25,62,6,27,18,22,12,24,36,14,6,1,9,20,74,"Penn St.Indiana1-9"
"2018-01-09","conf","A",true,"Georgetown","BE","St. John's","BE",200,75,2018,20,60,7,20,22,29,19,30,49,13,7,2,22,20,69,"GeorgetownSt. John's1-9"
"2018-01-09","conf","H",false,"St. John's","BE","Georgetown","BE",200,75,2018,23,61,4,20,16,19,10,24,34,10,13,10,14,23,66,"GeorgetownSt. John's1-9"
"2018-01-09","conf","A",false,"Western Michigan","MAC","Toledo","MAC",200,70,2018,23,70,4,16,11,12,16,18,34,6,8,2,11,20,61,"Western MichiganToledo1-9"
"2018-01-09","conf","H",true,"Toledo","MAC","Western Michigan","MAC",200,70,2018,27,47,13,23,17,23,6,32,38,17,3,5,18,18,84,"Western MichiganToledo1-9"
"2018-01-09","conf","A",true,"Buffalo","MAC","Akron","MAC",200,73,2018,33,67,7,31,14,21,13,27,40,14,9,5,11,29,87,"BuffaloAkron1-9"
"2018-01-09","conf","H",false,"Akron","MAC","Buffalo","MAC",200,73,2018,15,47,6,20,29,41,10,24,34,5,6,1,16,21,65,"BuffaloAkron1-9"
"2018-01-09","conf","A",false,"Northern Illinois","MAC","Bowling Green","MAC",200,73,2018,21,57,5,17,10,14,4,28,32,7,10,1,13,20,57,"Northern IllinoisBowling Green1-9"
"2018-01-09","conf","H",true,"Bowling Green","MAC","Northern Illinois","MAC",200,73,2018,21,58,8,24,16,20,12,32,44,15,7,1,18,16,66,"Northern IllinoisBowling Green1-9"
"2018-01-09","conf","A",false,"Texas A&M","SEC","Kentucky","SEC",200,64,2018,26,52,7,21,14,24,10,17,27,14,4,5,12,25,73,"Texas A&MKentucky1-9"
"2018-01-09","conf","H",true,"Kentucky","SEC","Texas A&M","SEC",200,64,2018,24,43,4,12,22,34,7,21,28,10,5,2,12,18,74,"Texas A&MKentucky1-9"
"2018-01-09","conf","A",true,"Ball St.","MAC","Ohio","MAC",200,71,2018,28,56,7,22,12,19,7,32,39,14,5,1,14,19,75,"Ball St.Ohio1-9"
"2018-01-09","conf","H",false,"Ohio","MAC","Ball St.","MAC",200,71,2018,23,61,8,18,14,17,8,25,33,13,6,2,9,18,68,"Ball St.Ohio1-9"
"2018-01-09","conf","A",true,"Dayton","A10","Richmond","A10",200,67,2018,33,52,7,19,14,15,6,27,33,18,1,2,15,16,87,"DaytonRichmond1-9"
"2018-01-09","conf","H",false,"Richmond","A10","Dayton","A10",200,67,2018,25,61,12,31,19,24,11,13,24,16,10,0,5,17,81,"DaytonRichmond1-9"
"2018-01-09","conf","A",false,"Baylor","B12","West Virginia","B12",200,66,2018,19,53,8,21,8,11,12,32,44,11,5,7,21,20,54,"BaylorWest Virginia1-9"
"2018-01-09","conf","H",true,"West Virginia","B12","Baylor","B12",200,66,2018,19,61,10,25,9,14,13,23,36,15,9,7,11,15,57,"BaylorWest Virginia1-9"
"2018-01-09","conf","A",false,"Central Michigan","MAC","Eastern Michigan","MAC",200,65,2018,21,49,7,25,25,27,11,17,28,13,7,2,15,16,74,"Central MichiganEastern Michigan1-9"
"2018-01-09","conf","H",true,"Eastern Michigan","MAC","Central Michigan","MAC",200,65,2018,31,58,7,19,10,14,12,19,31,15,9,4,13,20,79,"Central MichiganEastern Michigan1-9"
"2018-01-09","conf","A",false,"Tulane","Amer","Memphis","Amer",200,77,2018,31,64,14,31,13,19,8,15,23,19,10,5,13,28,89,"TulaneMemphis1-9"
"2018-01-09","conf","H",true,"Memphis","Amer","Tulane","Amer",200,77,2018,28,49,5,12,35,43,9,28,37,15,5,3,16,17,96,"TulaneMemphis1-9"
"2018-01-09","conf","A",false,"Longwood","BSth","UNC Asheville","BSth",200,78,2018,26,49,8,21,20,28,1,20,21,17,6,0,17,18,80,"LongwoodUNC Asheville1-9"
"2018-01-09","conf","H",true,"UNC Asheville","BSth","Longwood","BSth",200,78,2018,34,61,8,24,14,17,9,28,37,19,8,2,18,28,90,"LongwoodUNC Asheville1-9"
"2018-01-09","conf","A",false,"Texas Tech","B12","Oklahoma","B12",200,76,2018,25,67,6,25,9,14,11,33,44,6,4,8,15,16,65,"Texas TechOklahoma1-9"
"2018-01-09","conf","H",true,"Oklahoma","B12","Texas Tech","B12",200,76,2018,25,61,7,22,18,21,5,32,37,12,7,10,10,14,75,"Texas TechOklahoma1-9"
"2018-01-09","conf","A",true,"Campbell","BSth","Presbyterian","BSth",200,69,2018,30,55,3,11,20,22,7,26,33,8,6,4,11,14,83,"CampbellPresbyterian1-9"
"2018-01-09","conf","H",false,"Presbyterian","BSth","Campbell","BSth",200,69,2018,30,58,10,23,9,11,4,20,24,10,5,3,10,17,79,"CampbellPresbyterian1-9"
"2018-01-09","conf","A",true,"Rhode Island","A10","Saint Louis","A10",200,68,2018,25,54,4,13,18,25,9,21,30,19,7,8,11,23,72,"Rhode IslandSaint Louis1-9"
"2018-01-09","conf","H",false,"Saint Louis","A10","Rhode Island","A10",200,68,2018,20,48,1,9,24,30,10,26,36,10,6,5,17,22,65,"Rhode IslandSaint Louis1-9"
"2018-01-09","conf","A",true,"Liberty","BSth","Winthrop","BSth",200,68,2018,23,60,11,30,16,18,14,24,38,7,9,1,14,24,73,"LibertyWinthrop1-9"
"2018-01-09","conf","H",false,"Winthrop","BSth","Liberty","BSth",200,68,2018,22,45,7,19,19,24,2,25,27,11,3,7,14,18,70,"LibertyWinthrop1-9"
"2018-01-09","conf","A",false,"High Point","BSth","Gardner Webb","BSth",200,63,2018,17,55,1,15,10,16,14,26,40,10,2,2,15,15,45,"High PointGardner Webb1-9"
"2018-01-09","conf","H",true,"Gardner Webb","BSth","High Point","BSth",200,63,2018,19,49,6,13,18,23,7,27,34,11,7,7,11,16,62,"High PointGardner Webb1-9"
"2018-01-09","conf","A",true,"Radford","BSth","Charleston Southern","BSth",200,64,2018,19,42,9,22,17,20,5,20,25,10,6,5,17,13,64,"RadfordCharleston Southern1-9"
"2018-01-09","conf","H",false,"Charleston Southern","BSth","Radford","BSth",200,64,2018,24,56,4,18,9,12,12,18,30,10,9,3,15,18,61,"RadfordCharleston Southern1-9"
"2018-01-09","conf","A",false,"South Carolina","SEC","Alabama","SEC",200,65,2018,19,53,5,15,19,25,11,17,28,8,3,2,13,16,62,"South CarolinaAlabama1-9"
"2018-01-09","conf","H",true,"Alabama","SEC","South Carolina","SEC",200,65,2018,30,51,7,17,9,14,9,26,35,18,8,7,16,19,76,"South CarolinaAlabama1-9"
"2018-01-09","conf","A",false,"Kent St.","MAC","Miami OH","MAC",200,69,2018,25,61,5,18,14,19,10,23,33,9,8,4,9,19,69,"Kent St.Miami OH1-9"
"2018-01-09","conf","H",true,"Miami OH","MAC","Kent St.","MAC",200,69,2018,29,56,10,25,12,22,9,26,35,16,6,3,13,22,80,"Kent St.Miami OH1-9"
"2018-01-09","conf","A",false,"Duquesne","A10","VCU","A10",200,69,2018,25,65,11,31,6,14,10,21,31,10,4,4,8,23,67,"DuquesneVCU1-9"
"2018-01-09","conf","H",true,"VCU","A10","Duquesne","A10",200,69,2018,25,56,7,18,21,29,14,36,50,14,4,2,14,15,78,"DuquesneVCU1-9"
"2018-01-09","conf","A",false,"Southern Illinois","MVC","Bradley","MVC",200,65,2018,22,54,5,18,13,20,13,21,34,17,9,1,14,16,62,"Southern IllinoisBradley1-9"
"2018-01-09","conf","H",true,"Bradley","MVC","Southern Illinois","MVC",200,65,2018,24,51,5,21,15,18,7,23,30,12,8,4,13,16,68,"Southern IllinoisBradley1-9"
"2018-01-09","conf","A",false,"Boston College","ACC","North Carolina","ACC",200,66,2018,24,62,12,33,6,13,8,15,23,17,4,4,5,15,66,"Boston CollegeNorth Carolina1-9"
"2018-01-09","conf","H",true,"North Carolina","ACC","Boston College","ACC",200,66,2018,39,78,9,27,9,9,23,35,58,20,2,5,8,15,96,"Boston CollegeNorth Carolina1-9"
"2018-01-09","conf","A",false,"Syracuse","ACC","Virginia","ACC",200,57,2018,23,60,6,21,9,11,19,22,41,3,6,5,11,17,61,"SyracuseVirginia1-9"
"2018-01-09","conf","H",true,"Virginia","ACC","Syracuse","ACC",200,57,2018,20,53,9,27,19,22,13,18,31,15,7,5,7,13,68,"SyracuseVirginia1-9"
"2018-01-09","conf","A",false,"Butler","BE","Creighton","BE",200,69,2018,32,68,4,14,6,9,12,25,37,11,5,1,9,17,74,"ButlerCreighton1-9"
"2018-01-09","conf","H",true,"Creighton","BE","Butler","BE",200,69,2018,33,61,8,24,11,13,5,27,32,23,7,2,7,11,85,"ButlerCreighton1-9"
"2018-01-09","conf","A",false,"Wisconsin","B10","Nebraska","B10",200,66,2018,25,59,5,19,4,10,9,23,32,11,5,4,10,21,59,"WisconsinNebraska1-9"
"2018-01-09","conf","H",true,"Nebraska","B10","Wisconsin","B10",200,66,2018,20,47,2,14,21,28,6,28,34,8,2,6,13,17,63,"WisconsinNebraska1-9"
"2018-01-09","conf","A",false,"Iowa St.","B12","Kansas","B12",200,77,2018,30,67,11,27,7,11,12,32,44,13,4,1,17,16,78,"Iowa St.Kansas1-9"
"2018-01-09","conf","H",true,"Kansas","B12","Iowa St.","B12",200,77,2018,32,67,14,36,5,13,6,28,34,17,10,8,10,12,83,"Iowa St.Kansas1-9"
"2018-01-09","conf","A",false,"Seton Hall","BE","Marquette","BE",200,67,2018,26,59,4,13,8,10,8,25,33,19,3,5,12,14,64,"Seton HallMarquette1-9"
"2018-01-09","conf","H",true,"Marquette","BE","Seton Hall","BE",200,67,2018,30,68,11,27,13,13,12,26,38,14,5,2,6,14,84,"Seton HallMarquette1-9"
"2018-01-09","conf","A",true,"Purdue","B10","Michigan","B10",200,60,2018,27,57,12,21,4,7,8,21,29,14,5,3,8,14,70,"PurdueMichigan1-9"
"2018-01-09","conf","H",false,"Michigan","B10","Purdue","B10",200,60,2018,26,58,10,22,7,11,11,25,36,9,2,2,9,10,69,"PurdueMichigan1-9"
"2018-01-09","conf","A",true,"Tennessee","SEC","Vanderbilt","SEC",200,65,2018,30,53,7,13,25,28,8,22,30,13,3,4,8,22,92,"TennesseeVanderbilt1-9"
"2018-01-09","conf","H",false,"Vanderbilt","SEC","Tennessee","SEC",200,65,2018,29,56,11,26,15,22,9,17,26,14,3,2,8,23,84,"TennesseeVanderbilt1-9"
"2018-01-09","conf","A",false,"Mississippi","SEC","Auburn","SEC",200,73,2018,22,65,8,29,18,27,18,23,41,8,6,4,12,27,70,"MississippiAuburn1-9"
"2018-01-09","conf","H",true,"Auburn","SEC","Mississippi","SEC",200,73,2018,25,56,6,22,29,37,14,30,44,16,5,8,15,20,85,"MississippiAuburn1-9"
"2018-01-09","conf","A",false,"San Jose St.","MWC","San Diego St.","MWC",200,68,2018,16,52,1,11,16,23,13,22,35,4,6,1,18,12,49,"San Jose St.San Diego St.1-9"
"2018-01-09","conf","H",true,"San Diego St.","MWC","San Jose St.","MWC",200,68,2018,35,66,8,27,7,9,10,25,35,25,10,7,9,20,85,"San Jose St.San Diego St.1-9"
"2018-01-09","conf","A",true,"Boise St.","MWC","Fresno St.","MWC",200,68,2018,21,48,3,12,25,33,7,32,39,9,3,1,11,25,70,"Boise St.Fresno St.1-9"
"2018-01-09","conf","H",false,"Fresno St.","MWC","Boise St.","MWC",200,68,2018,21,55,4,14,18,25,7,25,32,14,7,3,9,27,64,"Boise St.Fresno St.1-9"
"2018-01-08","conf","A",false,"Navy","Pat","Colgate","Pat",200,71,2018,24,63,8,29,6,7,11,27,38,13,6,3,16,19,62,"NavyColgate1-8"
"2018-01-08","conf","H",true,"Colgate","Pat","Navy","Pat",200,71,2018,23,55,11,29,13,15,6,29,35,16,10,3,15,15,70,"NavyColgate1-8"
"2018-01-08","conf","A",false,"Savannah St.","MEAC","Morgan St.","MEAC",200,88,2018,29,79,10,42,20,30,19,32,51,13,6,4,14,23,88,"Savannah St.Morgan St.1-8"
"2018-01-08","conf","H",true,"Morgan St.","MEAC","Savannah St.","MEAC",200,88,2018,33,68,2,9,21,29,10,39,49,19,6,1,17,22,89,"Savannah St.Morgan St.1-8"
"2018-01-08","conf","A",false,"Loyola MD","Pat","Holy Cross","Pat",200,60,2018,20,51,5,15,12,18,10,25,35,8,4,2,12,23,57,"Loyola MDHoly Cross1-8"
"2018-01-08","conf","H",true,"Holy Cross","Pat","Loyola MD","Pat",200,60,2018,21,42,4,12,18,27,3,24,27,11,5,3,8,18,64,"Loyola MDHoly Cross1-8"
"2018-01-08","conf","A",true,"Army","Pat","American","Pat",200,71,2018,21,47,5,15,11,18,8,33,41,12,8,3,25,15,58,"ArmyAmerican1-8"
"2018-01-08","conf","H",false,"American","Pat","Army","Pat",200,71,2018,20,55,6,16,8,16,8,21,29,12,15,4,16,15,54,"ArmyAmerican1-8"
"2018-01-08","conf","A",false,"Norfolk St.","MEAC","North Carolina Central","MEAC",200,65,2018,24,60,8,25,7,12,15,25,40,14,3,9,15,21,63,"Norfolk St.North Carolina Central1-8"
"2018-01-08","conf","H",true,"North Carolina Central","MEAC","Norfolk St.","MEAC",200,65,2018,22,53,4,14,16,25,11,24,35,18,4,5,12,16,64,"Norfolk St.North Carolina Central1-8"
"2018-01-08","conf","A",false,"Lehigh","Pat","Boston University","Pat",200,74,2018,31,66,14,32,5,7,7,22,29,15,4,1,13,20,81,"LehighBoston University1-8"
"2018-01-08","conf","H",true,"Boston University","Pat","Lehigh","Pat",200,74,2018,32,61,8,19,20,28,12,27,39,15,7,9,11,12,92,"LehighBoston University1-8"
"2018-01-08","conf","A",true,"Bucknell","Pat","Lafayette","Pat",225,75,2018,26,68,6,19,22,29,13,33,46,8,4,5,6,19,80,"BucknellLafayette1-8"
"2018-01-08","conf","H",false,"Lafayette","Pat","Bucknell","Pat",225,75,2018,27,73,7,30,14,18,15,34,49,10,2,6,10,23,75,"BucknellLafayette1-8"
"2018-01-08","conf","A",true,"Arkansas Pine Bluff","SWAC","Alabama St.","SWAC",200,74,2018,33,57,13,22,15,23,10,25,35,25,10,2,17,20,94,"Arkansas Pine BluffAlabama St.1-8"
"2018-01-08","conf","H",false,"Alabama St.","SWAC","Arkansas Pine Bluff","SWAC",200,74,2018,25,67,6,23,12,25,23,19,42,6,10,3,19,16,68,"Arkansas Pine BluffAlabama St.1-8"
"2018-01-08","conf","A",true,"Bethune Cookman","MEAC","Maryland Eastern Shore","MEAC",200,72,2018,28,56,9,30,24,30,9,25,34,17,8,1,11,21,89,"Bethune CookmanMaryland Eastern Shore1-8"
"2018-01-08","conf","H",false,"Maryland Eastern Shore","MEAC","Bethune Cookman","MEAC",200,72,2018,30,61,8,24,16,24,13,22,35,13,2,2,14,25,84,"Bethune CookmanMaryland Eastern Shore1-8"
"2018-01-08","conf","A",true,"North Carolina A&T","MEAC","Delaware St.","MEAC",200,67,2018,28,53,7,20,13,16,8,20,28,17,15,1,14,10,76,"North Carolina A&TDelaware St.1-8"
"2018-01-08","conf","H",false,"Delaware St.","MEAC","North Carolina A&T","MEAC",200,67,2018,24,51,10,18,8,8,6,19,25,15,5,2,19,16,66,"North Carolina A&TDelaware St.1-8"
"2018-01-08","conf","A",false,"Florida A&M","MEAC","Coppin St.","MEAC",250,84,2018,26,59,9,24,17,24,9,26,35,11,6,2,23,18,78,"Florida A&MCoppin St.1-8"
"2018-01-08","conf","H",true,"Coppin St.","MEAC","Florida A&M","MEAC",250,84,2018,27,60,5,21,20,28,10,30,40,16,10,2,21,20,79,"Florida A&MCoppin St.1-8"
"2018-01-08","conf","A",false,"Mississippi Valley St.","SWAC","Alabama A&M","SWAC",200,61,2018,23,67,3,16,6,10,15,13,28,6,8,1,8,17,55,"Mississippi Valley St.Alabama A&M1-8"
"2018-01-08","conf","H",true,"Alabama A&M","SWAC","Mississippi Valley St.","SWAC",200,61,2018,21,46,7,22,16,18,12,28,40,13,4,1,16,14,65,"Mississippi Valley St.Alabama A&M1-8"
"2018-01-08","conf","A",true,"Grambling St.","SWAC","Alcorn St.","SWAC",200,68,2018,24,60,3,12,21,31,20,25,45,11,7,3,15,21,72,"Grambling St.Alcorn St.1-8"
"2018-01-08","conf","H",false,"Alcorn St.","SWAC","Grambling St.","SWAC",200,68,2018,22,50,7,21,10,20,11,21,32,13,4,4,18,23,61,"Grambling St.Alcorn St.1-8"
"2018-01-08","conf","A",true,"Jackson St.","SWAC","Southern","SWAC",200,61,2018,20,53,10,22,15,19,7,17,24,9,6,5,6,20,65,"Jackson St.Southern1-8"
"2018-01-08","conf","H",false,"Southern","SWAC","Jackson St.","SWAC",200,61,2018,19,48,3,11,20,22,10,28,38,9,4,2,14,18,61,"Jackson St.Southern1-8"
"2018-01-07","conf","A",true,"Davidson","A10","George Mason","A10",200,65,2018,35,63,11,26,5,6,8,27,35,15,8,3,7,9,86,"DavidsonGeorge Mason1-7"
"2018-01-07","conf","H",false,"George Mason","A10","Davidson","A10",200,65,2018,23,54,10,22,3,6,5,21,26,12,1,5,14,9,59,"DavidsonGeorge Mason1-7"
"2018-01-07","conf","A",false,"Temple","Amer","UCF","Amer",200,62,2018,17,53,4,22,1,1,9,21,30,9,4,4,19,18,39,"TempleUCF1-7"
"2018-01-07","conf","H",true,"UCF","Amer","Temple","Amer",200,62,2018,21,45,5,13,13,18,8,26,34,11,7,2,15,11,60,"TempleUCF1-7"
"2018-01-07","conf","A",false,"Fairfield","MAAC","Iona","MAAC",200,69,2018,26,57,7,20,6,10,4,22,26,17,5,3,13,23,65,"FairfieldIona1-7"
"2018-01-07","conf","H",true,"Iona","MAAC","Fairfield","MAAC",200,69,2018,25,58,14,32,20,24,14,30,44,21,8,4,12,10,84,"FairfieldIona1-7"
"2018-01-07","conf","A",false,"UNC Wilmington","CAA","Delaware","CAA",200,70,2018,26,63,6,25,18,23,10,26,36,11,2,1,7,23,76,"UNC WilmingtonDelaware1-7"
"2018-01-07","conf","H",true,"Delaware","CAA","UNC Wilmington","CAA",200,70,2018,34,58,11,21,17,27,6,27,33,17,2,2,6,20,96,"UNC WilmingtonDelaware1-7"
"2018-01-07","conf","A",false,"Missouri St.","MVC","Illinois St.","MVC",200,66,2018,25,54,9,27,9,13,13,27,40,12,4,6,18,23,68,"Missouri St.Illinois St.1-7"
"2018-01-07","conf","H",true,"Illinois St.","MVC","Missouri St.","MVC",200,66,2018,23,57,6,21,20,25,8,19,27,15,11,3,6,16,72,"Missouri St.Illinois St.1-7"
"2018-01-07","conf","A",true,"Niagara","MAAC","Marist","MAAC",200,74,2018,29,70,6,23,22,28,17,28,45,8,5,4,7,17,86,"NiagaraMarist1-7"
"2018-01-07","conf","H",false,"Marist","MAAC","Niagara","MAAC",200,74,2018,24,65,6,19,16,19,13,25,38,9,3,4,15,21,70,"NiagaraMarist1-7"
"2018-01-07","conf","A",false,"James Madison","CAA","Northeastern","CAA",200,61,2018,22,55,6,15,17,24,14,17,31,8,7,0,8,15,67,"James MadisonNortheastern1-7"
"2018-01-07","conf","H",true,"Northeastern","CAA","James Madison","CAA",200,61,2018,29,53,14,30,8,10,8,22,30,24,4,2,12,21,80,"James MadisonNortheastern1-7"
"2018-01-07","conf","A",false,"College of Charleston","CAA","Towson","CAA",200,68,2018,22,58,4,14,14,18,11,22,33,11,5,6,12,21,62,"College of CharlestonTowson1-7"
"2018-01-07","conf","H",true,"Towson","CAA","College of Charleston","CAA",200,68,2018,25,58,4,17,19,23,12,26,38,14,6,7,12,17,73,"College of CharlestonTowson1-7"
"2018-01-07","conf","A",true,"Northern Kentucky","Horz","Detroit","Horz",200,66,2018,20,60,6,24,10,14,10,27,37,8,10,6,10,15,56,"Northern KentuckyDetroit1-7"
"2018-01-07","conf","H",false,"Detroit","Horz","Northern Kentucky","Horz",200,66,2018,21,62,4,23,8,11,16,32,48,10,5,5,16,15,54,"Northern KentuckyDetroit1-7"
"2018-01-07","conf","A",false,"Quinnipiac","MAAC","Saint Peter's","MAAC",200,66,2018,16,55,9,34,17,25,13,18,31,11,4,1,13,7,58,"QuinnipiacSaint Peter's1-7"
"2018-01-07","conf","H",true,"Saint Peter's","MAAC","Quinnipiac","MAAC",200,66,2018,32,52,12,21,8,11,2,31,33,22,10,4,10,20,84,"QuinnipiacSaint Peter's1-7"
"2018-01-07","conf","A",true,"Wright St.","Horz","Oakland","Horz",225,81,2018,29,61,7,18,21,26,11,29,40,21,11,7,20,22,86,"Wright St.Oakland1-7"
"2018-01-07","conf","H",false,"Oakland","Horz","Wright St.","Horz",225,81,2018,25,70,10,27,21,27,18,22,40,19,11,5,16,22,81,"Wright St.Oakland1-7"
"2018-01-07","conf","A",false,"Canisius","MAAC","Siena","MAAC",200,62,2018,24,64,6,26,8,9,9,15,24,13,13,4,3,15,62,"CanisiusSiena1-7"
"2018-01-07","conf","H",true,"Siena","MAAC","Canisius","MAAC",200,62,2018,22,49,4,13,17,22,14,29,43,10,1,3,17,10,65,"CanisiusSiena1-7"
