"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2016-02-13","conf","A",false,"Kansas St.","B12","Oklahoma St.","B12",225,65,2016,18,49,6,18,13,18,13,26,39,11,8,4,19,19,55,"Kansas St.Oklahoma St.2-13"
"2016-02-13","conf","H",true,"Oklahoma St.","B12","Kansas St.","B12",225,65,2016,19,56,10,33,10,17,15,22,37,12,9,4,18,18,58,"Kansas St.Oklahoma St.2-13"
"2016-02-13","conf","A",true,"Kansas","B12","Oklahoma","B12",200,68,2016,25,54,11,26,15,20,10,28,38,11,3,3,14,24,76,"KansasOklahoma2-13"
"2016-02-13","conf","H",false,"Oklahoma","B12","Kansas","B12",200,68,2016,20,60,10,32,22,27,15,21,36,12,5,1,11,19,72,"KansasOklahoma2-13"
"2016-02-13","conf","A",false,"Kent St.","MAC","Eastern Michigan","MAC",200,67,2016,25,53,5,13,15,21,10,22,32,6,3,2,15,22,70,"Kent St.Eastern Michigan2-13"
"2016-02-13","conf","H",true,"Eastern Michigan","MAC","Kent St.","MAC",200,67,2016,27,62,1,14,20,32,19,22,41,6,8,2,9,16,75,"Kent St.Eastern Michigan2-13"
"2016-02-13","conf","A",true,"Kentucky","SEC","South Carolina","SEC",200,70,2016,31,64,11,25,16,21,14,24,38,17,6,5,12,21,89,"KentuckySouth Carolina2-13"
"2016-02-13","conf","H",false,"South Carolina","SEC","Kentucky","SEC",200,70,2016,18,55,4,14,22,31,16,23,39,7,3,8,16,20,62,"KentuckySouth Carolina2-13"
"2016-02-13","conf","A",false,"La Salle","A10","Saint Joseph's","A10",200,69,2016,21,60,13,35,7,10,8,20,28,14,4,3,13,22,62,"La SalleSaint Joseph's2-13"
"2016-02-13","conf","H",true,"Saint Joseph's","A10","La Salle","A10",200,69,2016,31,60,8,20,18,23,10,32,42,18,9,1,8,14,88,"La SalleSaint Joseph's2-13"
"2016-02-13","conf","A",true,"Liberty","BSth","Longwood","BSth",200,59,2016,26,51,16,30,1,4,6,21,27,18,6,0,12,18,69,"LibertyLongwood2-13"
"2016-02-13","conf","H",false,"Longwood","BSth","Liberty","BSth",200,59,2016,24,53,10,24,10,12,9,21,30,10,7,3,11,12,68,"LibertyLongwood2-13"
"2016-02-13","conf","A",true,"Long Beach St.","BW","UC Davis","BW",200,70,2016,20,56,3,22,14,17,12,27,39,11,9,7,17,14,57,"Long Beach St.UC Davis2-13"
"2016-02-13","conf","H",false,"UC Davis","BW","Long Beach St.","BW",200,70,2016,17,49,1,11,13,17,6,24,30,6,8,3,21,19,48,"Long Beach St.UC Davis2-13"
"2016-02-13","conf","A",false,"Louisville","ACC","Notre Dame","ACC",200,61,2016,23,58,8,20,12,14,9,20,29,11,7,8,7,18,66,"LouisvilleNotre Dame2-13"
"2016-02-13","conf","H",true,"Notre Dame","ACC","Louisville","ACC",200,61,2016,24,56,9,22,14,16,13,28,41,9,4,4,9,10,71,"LouisvilleNotre Dame2-13"
"2016-02-13","conf","A",false,"Loyola Marymount","WCC","Saint Mary's","WCC",200,63,2016,24,55,5,20,9,12,10,18,28,15,10,5,14,20,62,"Loyola MarymountSaint Mary's2-13"
"2016-02-13","conf","H",true,"Saint Mary's","WCC","Loyola Marymount","WCC",200,63,2016,23,45,11,20,11,18,8,22,30,17,3,4,17,17,68,"Loyola MarymountSaint Mary's2-13"
"2016-02-13","conf","A",true,"Manhattan","MAAC","Marist","MAAC",200,75,2016,24,59,10,27,23,26,9,27,36,16,9,2,13,22,81,"ManhattanMarist2-13"
"2016-02-13","conf","H",false,"Marist","MAAC","Manhattan","MAAC",200,75,2016,24,57,7,20,18,26,11,28,39,10,5,1,17,21,73,"ManhattanMarist2-13"
"2016-02-13","conf","A",true,"Marshall","CUSA","Western Kentucky","CUSA",225,87,2016,37,71,13,32,9,13,8,33,41,20,5,3,17,22,96,"MarshallWestern Kentucky2-13"
"2016-02-13","conf","H",false,"Western Kentucky","CUSA","Marshall","CUSA",225,87,2016,35,77,2,18,21,33,15,27,42,16,10,2,12,20,93,"MarshallWestern Kentucky2-13"
"2016-02-13","conf","A",false,"Maryland Eastern Shore","MEAC","Delaware St.","MEAC",200,65,2016,27,56,7,18,10,14,13,21,34,14,5,2,16,17,71,"Maryland Eastern ShoreDelaware St.2-13"
"2016-02-13","conf","H",true,"Delaware St.","MEAC","Maryland Eastern Shore","MEAC",200,65,2016,27,56,8,18,13,19,12,16,28,13,5,2,12,12,75,"Maryland Eastern ShoreDelaware St.2-13"
"2016-02-13","conf","A",false,"McNeese St.","Slnd","Northwestern St.","Slnd",200,71,2016,29,73,8,28,12,18,20,22,42,11,4,2,11,20,78,"McNeese St.Northwestern St.2-13"
"2016-02-13","conf","H",true,"Northwestern St.","Slnd","McNeese St.","Slnd",200,71,2016,33,62,9,22,12,20,10,25,35,20,2,5,9,19,87,"McNeese St.Northwestern St.2-13"
"2016-02-13","conf","A",false,"Memphis","Amer","Tulane","Amer",225,84,2016,31,73,9,25,16,24,15,33,48,11,6,3,15,26,87,"MemphisTulane2-13"
"2016-02-13","conf","H",true,"Tulane","Amer","Memphis","Amer",225,84,2016,30,64,11,25,23,33,10,28,38,9,5,8,15,20,94,"MemphisTulane2-13"
"2016-02-13","conf","A",false,"Mercer","SC","Furman","SC",200,62,2016,28,57,5,15,13,17,10,23,33,10,4,0,7,20,74,"MercerFurman2-13"
"2016-02-13","conf","H",true,"Furman","SC","Mercer","SC",200,62,2016,26,55,9,27,24,31,11,22,33,16,5,10,4,14,85,"MercerFurman2-13"
"2016-02-13","conf","A",false,"Miami OH","MAC","Toledo","MAC",200,67,2016,17,56,7,27,8,10,7,15,22,9,6,5,14,17,49,"Miami OHToledo2-13"
"2016-02-13","conf","H",true,"Toledo","MAC","Miami OH","MAC",200,67,2016,31,55,11,18,20,22,11,33,44,23,6,3,13,16,93,"Miami OHToledo2-13"
"2016-02-13","conf","A",true,"Middle Tennessee","CUSA","Southern Miss","CUSA",200,60,2016,26,53,16,27,8,15,11,26,37,17,10,1,11,18,76,"Middle TennesseeSouthern Miss2-13"
"2016-02-13","conf","H",false,"Southern Miss","CUSA","Middle Tennessee","CUSA",200,60,2016,17,44,11,22,9,12,4,19,23,10,3,1,15,16,54,"Middle TennesseeSouthern Miss2-13"
"2016-02-13","conf","A",false,"Milwaukee","Horz","Detroit","Horz",200,67,2016,21,64,8,31,16,22,15,20,35,11,4,1,8,15,66,"MilwaukeeDetroit2-13"
"2016-02-13","conf","H",true,"Detroit","Horz","Milwaukee","Horz",200,67,2016,34,64,6,17,6,9,12,29,41,15,5,7,11,19,80,"MilwaukeeDetroit2-13"
"2016-02-13","conf","A",false,"Mississippi Valley St.","SWAC","Alcorn St.","SWAC",225,70,2016,26,58,7,18,12,17,6,23,29,13,8,1,13,13,71,"Mississippi Valley St.Alcorn St.2-13"
"2016-02-13","conf","H",true,"Alcorn St.","SWAC","Mississippi Valley St.","SWAC",225,70,2016,27,62,12,32,6,11,16,26,42,12,5,5,16,12,72,"Mississippi Valley St.Alcorn St.2-13"
"2016-02-13","conf","A",false,"Morgan St.","MEAC","Norfolk St.","MEAC",200,76,2016,29,72,5,18,10,19,17,24,41,13,6,2,12,25,73,"Morgan St.Norfolk St.2-13"
"2016-02-13","conf","H",true,"Norfolk St.","MEAC","Morgan St.","MEAC",200,76,2016,27,61,3,23,22,30,9,28,37,16,6,17,10,17,79,"Morgan St.Norfolk St.2-13"
"2016-02-13","conf","A",true,"Navy","Pat","Lafayette","Pat",200,67,2016,23,48,8,16,20,32,7,32,39,12,3,4,11,17,74,"NavyLafayette2-13"
"2016-02-13","conf","H",false,"Lafayette","Pat","Navy","Pat",200,67,2016,24,57,9,23,11,15,4,25,29,13,6,0,7,27,68,"NavyLafayette2-13"
"2016-02-13","conf","A",true,"New Mexico St.","WAC","Chicago St.","WAC",200,63,2016,25,44,7,18,12,18,6,26,32,19,5,7,17,19,69,"New Mexico St.Chicago St.2-13"
"2016-02-13","conf","H",false,"Chicago St.","WAC","New Mexico St.","WAC",200,63,2016,16,48,5,17,18,25,10,15,25,7,7,1,13,20,55,"New Mexico St.Chicago St.2-13"
"2016-02-13","conf","A",false,"Nicholls St.","Slnd","Southeastern Louisiana","Slnd",200,64,2016,21,46,6,22,13,28,7,19,26,14,6,7,13,27,61,"Nicholls St.Southeastern Louisiana2-13"
"2016-02-13","conf","H",true,"Southeastern Louisiana","Slnd","Nicholls St.","Slnd",200,64,2016,20,52,5,13,24,40,18,27,45,11,6,1,11,22,69,"Nicholls St.Southeastern Louisiana2-13"
"2016-02-13","conf","A",false,"North Dakota St.","Sum","Nebraska Omaha","Sum",200,71,2016,27,51,7,17,8,15,5,26,31,11,3,7,17,14,69,"North Dakota St.Nebraska Omaha2-13"
"2016-02-13","conf","H",true,"Nebraska Omaha","Sum","North Dakota St.","Sum",200,71,2016,29,61,5,16,13,17,6,22,28,13,10,1,9,16,76,"North Dakota St.Nebraska Omaha2-13"
"2016-02-13","conf","A",false,"North Dakota","BSky","Idaho","BSky",200,65,2016,22,54,6,21,14,23,8,15,23,10,8,0,9,20,64,"North DakotaIdaho2-13"
"2016-02-13","conf","H",true,"Idaho","BSky","North Dakota","BSky",200,65,2016,23,45,4,11,15,25,11,29,40,18,3,0,19,24,65,"North DakotaIdaho2-13"
"2016-02-13","conf","A",false,"North Florida","ASun","Lipscomb","ASun",200,80,2016,31,72,13,37,12,17,13,25,38,17,5,5,13,25,87,"North FloridaLipscomb2-13"
"2016-02-13","conf","H",true,"Lipscomb","ASun","North Florida","ASun",200,80,2016,31,66,8,22,24,34,14,31,45,16,6,3,12,18,94,"North FloridaLipscomb2-13"
"2016-02-13","conf","A",false,"North Texas","CUSA","Charlotte","CUSA",200,75,2016,26,60,3,14,24,31,11,22,33,12,4,0,12,22,79,"North TexasCharlotte2-13"
"2016-02-13","conf","H",true,"Charlotte","CUSA","North Texas","CUSA",200,75,2016,33,58,14,31,23,28,5,25,30,22,4,3,9,23,103,"North TexasCharlotte2-13"
"2016-02-13","conf","A",false,"Northern Arizona","BSky","Montana","BSky",200,66,2016,21,48,9,18,16,20,4,18,22,9,4,1,12,21,67,"Northern ArizonaMontana2-13"
"2016-02-13","conf","H",true,"Montana","BSky","Northern Arizona","BSky",200,66,2016,32,56,6,18,15,18,9,26,35,19,4,1,12,21,85,"Northern ArizonaMontana2-13"
"2016-02-13","conf","A",false,"Northern Colorado","BSky","Eastern Washington","BSky",200,76,2016,27,63,5,17,21,23,11,20,31,15,8,1,15,22,80,"Northern ColoradoEastern Washington2-13"
"2016-02-13","conf","H",true,"Eastern Washington","BSky","Northern Colorado","BSky",200,76,2016,33,59,14,32,17,23,9,26,35,21,8,7,15,19,97,"Northern ColoradoEastern Washington2-13"
"2016-02-13","conf","A",true,"Northern Iowa","MVC","Wichita St.","MVC",200,59,2016,20,48,5,17,8,9,1,26,27,11,5,4,9,12,53,"Northern IowaWichita St.2-13"
"2016-02-13","conf","H",false,"Wichita St.","MVC","Northern Iowa","MVC",200,59,2016,20,66,7,31,3,4,20,28,48,12,4,2,10,15,50,"Northern IowaWichita St.2-13"
"2016-02-13","conf","A",false,"Northern Kentucky","Horz","Illinois Chicago","Horz",200,77,2016,27,64,9,26,14,18,5,29,34,16,2,5,11,21,77,"Northern KentuckyIllinois Chicago2-13"
"2016-02-13","conf","H",true,"Illinois Chicago","Horz","Northern Kentucky","Horz",200,77,2016,24,64,7,20,24,33,14,33,47,13,7,9,10,19,79,"Northern KentuckyIllinois Chicago2-13"
"2016-02-13","conf","A",true,"Ohio St.","B10","Rutgers","B10",200,76,2016,31,61,9,24,8,15,11,35,46,17,6,3,19,22,79,"Ohio St.Rutgers2-13"
"2016-02-13","conf","H",false,"Rutgers","B10","Ohio St.","B10",200,76,2016,25,65,3,20,16,25,11,22,33,8,10,3,11,16,69,"Ohio St.Rutgers2-13"
"2016-02-13","conf","A",false,"Oregon St.","P12","California","P12",200,74,2016,27,60,5,18,12,22,5,25,30,9,4,2,9,33,71,"Oregon St.California2-13"
"2016-02-13","conf","H",true,"California","P12","Oregon St.","P12",200,74,2016,25,53,7,20,26,44,12,28,40,17,4,2,12,21,83,"Oregon St.California2-13"
"2016-02-13","conf","A",false,"Oregon","P12","Stanford","P12",200,69,2016,22,51,10,27,18,26,6,19,25,15,8,2,12,21,72,"OregonStanford2-13"
"2016-02-13","conf","H",true,"Stanford","P12","Oregon","P12",200,69,2016,26,47,9,13,15,24,5,28,33,18,9,4,16,23,76,"OregonStanford2-13"
"2016-02-13","conf","A",false,"Penn St.","B10","Nebraska","B10",200,63,2016,21,55,6,23,6,9,14,20,34,9,6,4,17,15,54,"Penn St.Nebraska2-13"
"2016-02-13","conf","H",true,"Nebraska","B10","Penn St.","B10",200,63,2016,25,54,8,18,12,13,10,22,32,10,11,3,14,13,70,"Penn St.Nebraska2-13"
"2016-02-13","conf","A",true,"Penn","Ivy","Cornell","Ivy",200,79,2016,28,60,7,24,29,35,13,32,45,18,5,1,16,16,92,"PennCornell2-13"
"2016-02-13","conf","H",false,"Cornell","Ivy","Penn","Ivy",200,79,2016,29,70,12,28,14,20,11,21,32,16,3,4,11,25,84,"PennCornell2-13"
"2016-02-13","conf","A",true,"Pepperdine","WCC","Pacific","WCC",225,74,2016,21,54,3,12,20,31,10,36,46,9,3,0,16,21,65,"PepperdinePacific2-13"
"2016-02-13","conf","H",false,"Pacific","WCC","Pepperdine","WCC",225,74,2016,24,60,6,25,9,21,4,29,33,10,5,6,9,22,63,"PepperdinePacific2-13"
"2016-02-13","conf","A",false,"Portland St.","BSky","Weber St.","BSky",200,71,2016,31,65,6,13,10,14,8,20,28,15,9,1,8,18,78,"Portland St.Weber St.2-13"
"2016-02-13","conf","H",true,"Weber St.","BSky","Portland St.","BSky",200,71,2016,31,54,9,22,16,21,7,27,34,13,4,2,14,17,87,"Portland St.Weber St.2-13"
"2016-02-13","conf","A",true,"Princeton","Ivy","Columbia","Ivy",225,77,2016,27,59,6,21,28,36,12,34,46,10,2,4,14,19,88,"PrincetonColumbia2-13"
"2016-02-13","conf","H",false,"Columbia","Ivy","Princeton","Ivy",225,77,2016,31,79,8,25,13,18,17,24,41,14,6,3,6,28,83,"PrincetonColumbia2-13"
"2016-02-13","conf","A",false,"Purdue","B10","Michigan","B10",200,61,2016,21,53,6,12,8,14,7,28,35,8,2,3,9,18,56,"PurdueMichigan2-13"
"2016-02-13","conf","H",true,"Michigan","B10","Purdue","B10",200,61,2016,20,55,5,20,16,22,11,28,39,7,5,1,6,15,61,"PurdueMichigan2-13"
"2016-02-13","conf","A",true,"Rice","CUSA","Old Dominion","CUSA",200,62,2016,20,43,5,11,30,38,8,34,42,8,1,1,9,19,75,"RiceOld Dominion2-13"
"2016-02-13","conf","H",false,"Old Dominion","CUSA","Rice","CUSA",200,62,2016,25,72,6,23,10,18,19,19,38,13,4,3,2,28,66,"RiceOld Dominion2-13"
"2016-02-13","conf","A",true,"Robert Morris","NEC","Fairleigh Dickinson","NEC",200,71,2016,27,60,6,20,12,13,13,25,38,14,6,3,18,12,72,"Robert MorrisFairleigh Dickinson2-13"
"2016-02-13","conf","H",false,"Fairleigh Dickinson","NEC","Robert Morris","NEC",200,71,2016,30,56,5,14,5,10,5,20,25,14,8,5,16,15,70,"Robert MorrisFairleigh Dickinson2-13"
"2016-02-13","conf","A",false,"Sacramento St.","BSky","Idaho St.","BSky",200,68,2016,27,71,7,31,3,5,14,28,42,13,3,6,9,18,64,"Sacramento St.Idaho St.2-13"
"2016-02-13","conf","H",true,"Idaho St.","BSky","Sacramento St.","BSky",200,68,2016,23,63,5,20,15,19,15,30,45,13,6,4,11,13,66,"Sacramento St.Idaho St.2-13"
"2016-02-13","conf","A",false,"Saint Louis","A10","VCU","A10",200,69,2016,20,57,6,18,6,9,12,22,34,14,6,0,21,17,52,"Saint LouisVCU2-13"
"2016-02-13","conf","H",true,"VCU","A10","Saint Louis","A10",200,69,2016,30,58,11,28,14,22,11,25,36,17,12,4,12,14,85,"Saint LouisVCU2-13"
"2016-02-13","conf","A",false,"Samford","SC","Western Carolina","SC",200,71,2016,22,49,3,12,24,32,8,19,27,4,9,3,16,28,71,"SamfordWestern Carolina2-13"
"2016-02-13","conf","H",true,"Western Carolina","SC","Samford","SC",200,71,2016,22,54,7,16,25,34,17,23,40,11,7,3,18,21,76,"SamfordWestern Carolina2-13"
"2016-02-13","conf","A",false,"San Diego","WCC","San Francisco","WCC",200,68,2016,17,50,4,23,13,16,5,21,26,5,4,2,16,23,51,"San DiegoSan Francisco2-13"
"2016-02-13","conf","H",true,"San Francisco","WCC","San Diego","WCC",200,68,2016,23,51,6,16,16,22,10,31,41,12,4,4,17,21,68,"San DiegoSan Francisco2-13"
"2016-02-13","conf","A",false,"San Jose St.","MWC","New Mexico","MWC",200,66,2016,17,56,8,30,16,23,11,25,36,11,2,4,9,25,58,"San Jose St.New Mexico2-13"
"2016-02-13","conf","H",true,"New Mexico","MWC","San Jose St.","MWC",200,66,2016,22,53,6,20,24,35,11,30,41,15,4,7,10,22,74,"San Jose St.New Mexico2-13"
"2016-02-13","conf","A",true,"Savannah St.","MEAC","South Carolina St.","MEAC",200,56,2016,22,58,9,20,7,9,13,20,33,10,3,3,6,15,60,"Savannah St.South Carolina St.2-13"
"2016-02-13","conf","H",false,"South Carolina St.","MEAC","Savannah St.","MEAC",200,56,2016,19,49,2,15,17,21,10,24,34,8,5,3,8,15,57,"Savannah St.South Carolina St.2-13"
"2016-02-13","conf","A",true,"Siena","MAAC","Iona","MAAC",200,74,2016,26,48,11,20,18,26,10,32,42,16,2,4,23,20,81,"SienaIona2-13"
"2016-02-13","conf","H",false,"Iona","MAAC","Siena","MAAC",200,74,2016,28,71,8,30,14,20,14,14,28,20,15,4,9,18,78,"SienaIona2-13"
"2016-02-13","conf","A",true,"SIU Edwardsville","OVC","Eastern Illinois","OVC",200,68,2016,22,53,5,15,23,28,16,30,46,7,1,4,18,27,72,"SIU EdwardsvilleEastern Illinois2-13"
"2016-02-13","conf","H",false,"Eastern Illinois","OVC","SIU Edwardsville","OVC",200,68,2016,19,54,4,17,22,31,9,16,25,9,5,4,8,26,64,"SIU EdwardsvilleEastern Illinois2-13"
"2016-02-13","conf","A",false,"South Dakota","Sum","South Dakota St.","Sum",200,72,2016,22,55,6,24,18,20,9,22,31,14,4,8,16,23,68,"South DakotaSouth Dakota St.2-13"
"2016-02-13","conf","H",true,"South Dakota St.","Sum","South Dakota","Sum",200,72,2016,25,58,7,19,28,31,12,26,38,10,6,2,12,18,85,"South DakotaSouth Dakota St.2-13"
"2016-02-13","conf","A",false,"Southeast Missouri St.","OVC","Murray St.","OVC",200,61,2016,21,54,5,17,9,11,10,20,30,7,5,1,12,11,56,"Southeast Missouri St.Murray St.2-13"
"2016-02-13","conf","H",true,"Murray St.","OVC","Southeast Missouri St.","OVC",200,61,2016,32,56,14,24,5,12,7,23,30,18,5,4,8,12,83,"Southeast Missouri St.Murray St.2-13"
"2016-02-13","conf","A",false,"Southern Utah","BSky","Montana St.","BSky",200,69,2016,24,52,8,18,17,23,8,21,29,11,8,3,15,20,73,"Southern UtahMontana St.2-13"
"2016-02-13","conf","H",true,"Montana St.","BSky","Southern Utah","BSky",200,69,2016,28,56,10,24,14,22,12,22,34,15,9,0,14,18,80,"Southern UtahMontana St.2-13"
"2016-02-13","conf","A",false,"St. Francis PA","NEC","Mount St. Mary's","NEC",200,69,2016,18,60,4,21,21,28,14,29,43,6,4,2,12,22,61,"St. Francis PAMount St. Mary's2-13"
"2016-02-13","conf","H",true,"Mount St. Mary's","NEC","St. Francis PA","NEC",200,69,2016,20,53,5,16,21,26,6,29,35,6,3,7,9,21,66,"St. Francis PAMount St. Mary's2-13"
"2016-02-13","conf","A",false,"St. John's","BE","Villanova","BE",200,67,2016,24,54,10,25,5,9,9,19,28,14,9,3,19,25,63,"St. John'sVillanova2-13"
"2016-02-13","conf","H",true,"Villanova","BE","St. John's","BE",200,67,2016,23,52,4,19,23,27,13,24,37,13,9,4,15,16,73,"St. John'sVillanova2-13"
"2016-02-13","conf","A",false,"Stetson","ASun","USC Upstate","ASun",200,69,2016,28,68,6,22,21,30,17,29,46,6,5,1,4,20,83,"StetsonUSC Upstate2-13"
"2016-02-13","conf","H",true,"USC Upstate","ASun","Stetson","ASun",200,69,2016,32,72,7,15,14,25,22,33,55,16,1,3,8,22,85,"StetsonUSC Upstate2-13"
"2016-02-13","conf","A",false,"TCU","B12","West Virginia","B12",200,75,2016,15,45,3,8,9,23,5,30,35,10,6,5,26,25,42,"TCUWest Virginia2-13"
"2016-02-13","conf","H",true,"West Virginia","B12","TCU","B12",200,75,2016,24,64,4,16,21,34,17,33,50,14,15,2,11,21,73,"TCUWest Virginia2-13"
"2016-02-13","conf","A",true,"Tennessee Martin","OVC","Austin Peay","OVC",225,73,2016,29,71,9,25,18,26,18,23,41,13,5,3,8,26,85,"Tennessee MartinAustin Peay2-13"
"2016-02-13","conf","H",false,"Austin Peay","OVC","Tennessee Martin","OVC",225,73,2016,26,53,5,19,27,36,10,30,40,10,5,7,14,21,84,"Tennessee MartinAustin Peay2-13"
"2016-02-13","conf","A",true,"Tennessee St.","OVC","Eastern Kentucky","OVC",200,73,2016,22,46,6,19,29,37,7,24,31,10,9,6,18,21,79,"Tennessee St.Eastern Kentucky2-13"
"2016-02-13","conf","H",false,"Eastern Kentucky","OVC","Tennessee St.","OVC",200,73,2016,24,60,13,31,17,19,14,21,35,20,9,2,18,23,78,"Tennessee St.Eastern Kentucky2-13"
"2016-02-13","conf","A",false,"Tennessee","SEC","Missouri","SEC",200,62,2016,21,55,8,27,14,24,11,15,26,8,4,1,5,21,64,"TennesseeMissouri2-13"
"2016-02-13","conf","H",true,"Missouri","SEC","Tennessee","SEC",200,62,2016,24,44,5,16,22,30,11,30,41,12,3,3,17,22,75,"TennesseeMissouri2-13"
"2016-02-13","conf","A",false,"Texas A&M Corpus Chris","Slnd","Stephen F. Austin","Slnd",200,62,2016,24,48,3,13,7,13,10,24,34,10,7,2,17,22,58,"Texas A&M Corpus ChrisStephen F. Austin2-13"
"2016-02-13","conf","H",true,"Stephen F. Austin","Slnd","Texas A&M Corpus Chris","Slnd",200,62,2016,19,44,9,25,23,27,4,18,22,14,6,0,11,19,70,"Texas A&M Corpus ChrisStephen F. Austin2-13"
"2016-02-13","conf","A",false,"Texas A&M","SEC","LSU","SEC",200,66,2016,29,52,7,20,6,7,7,23,30,11,4,3,19,23,71,"Texas A&MLSU2-13"
"2016-02-13","conf","H",true,"LSU","SEC","Texas A&M","SEC",200,66,2016,24,57,5,18,23,29,14,17,31,12,12,2,9,10,76,"Texas A&MLSU2-13"
"2016-02-13","conf","A",true,"Texas Tech","B12","Baylor","B12",200,64,2016,26,45,9,16,23,28,5,19,24,16,8,7,13,14,84,"Texas TechBaylor2-13"
"2016-02-13","conf","H",false,"Baylor","B12","Texas Tech","B12",200,64,2016,26,58,7,16,7,11,16,16,32,15,12,2,16,21,66,"Texas TechBaylor2-13"
"2016-02-13","conf","A",false,"Texas","B12","Iowa St.","B12",200,70,2016,28,68,8,28,11,13,15,22,37,13,4,1,11,18,75,"TexasIowa St.2-13"
"2016-02-13","conf","H",true,"Iowa St.","B12","Texas","B12",200,70,2016,31,56,6,11,17,25,8,27,35,13,4,5,10,13,85,"TexasIowa St.2-13"
"2016-02-13","conf","A",false,"The Citadel","SC","Wofford","SC",200,81,2016,33,69,8,26,15,21,11,18,29,16,13,0,13,29,89,"The CitadelWofford2-13"
"2016-02-13","conf","H",true,"Wofford","SC","The Citadel","SC",200,81,2016,32,55,5,16,30,38,8,29,37,22,4,3,16,20,99,"The CitadelWofford2-13"
"2016-02-13","conf","A",false,"Tulsa","Amer","Connecticut","Amer",200,62,2016,25,52,9,22,14,25,17,15,32,12,8,0,15,16,73,"TulsaConnecticut2-13"
"2016-02-13","conf","H",true,"Connecticut","Amer","Tulsa","Amer",200,62,2016,27,51,11,24,10,11,10,18,28,13,6,5,16,21,75,"TulsaConnecticut2-13"
"2016-02-13","conf","A",false,"UAB","CUSA","Louisiana Tech","CUSA",200,71,2016,31,67,8,27,6,6,12,24,36,19,1,4,12,20,76,"UABLouisiana Tech2-13"
"2016-02-13","conf","H",true,"Louisiana Tech","CUSA","UAB","CUSA",200,71,2016,30,64,6,20,19,25,11,24,35,17,7,0,8,11,85,"UABLouisiana Tech2-13"
"2016-02-13","conf","A",false,"UCF","Amer","Houston","Amer",200,63,2016,23,57,6,23,6,13,14,17,31,11,6,6,14,16,58,"UCFHouston2-13"
"2016-02-13","conf","H",true,"Houston","Amer","UCF","Amer",200,63,2016,31,62,2,13,18,22,16,24,40,13,5,3,7,14,82,"UCFHouston2-13"
"2016-02-13","conf","A",false,"UT Rio Grande Valley","WAC","UMKC","WAC",200,64,2016,17,46,7,21,17,21,7,17,24,15,6,3,17,17,58,"UT Rio Grande ValleyUMKC2-13"
"2016-02-13","conf","H",true,"UMKC","WAC","UT Rio Grande Valley","WAC",200,64,2016,27,63,8,22,13,18,21,20,41,15,10,2,13,18,75,"UT Rio Grande ValleyUMKC2-13"
"2016-02-13","conf","A",false,"Utah Valley","WAC","Cal St. Bakersfield","WAC",200,81,2016,24,66,5,26,16,23,10,31,41,11,1,2,13,33,69,"Utah ValleyCal St. Bakersfield2-13"
"2016-02-13","conf","H",true,"Cal St. Bakersfield","WAC","Utah Valley","WAC",200,81,2016,29,60,2,11,31,49,10,37,47,17,10,5,9,23,91,"Utah ValleyCal St. Bakersfield2-13"
"2016-02-13","conf","A",true,"UTEP","CUSA","Florida Atlantic","CUSA",200,75,2016,32,62,5,10,20,27,12,26,38,17,9,2,13,16,89,"UTEPFlorida Atlantic2-13"
"2016-02-13","conf","H",false,"Florida Atlantic","CUSA","UTEP","CUSA",200,75,2016,28,60,12,27,14,17,8,23,31,16,8,7,16,19,82,"UTEPFlorida Atlantic2-13"
"2016-02-13","conf","A",false,"UTSA","CUSA","FIU","CUSA",200,66,2016,18,49,3,18,26,32,11,13,24,9,9,1,12,20,65,"UTSAFIU2-13"
"2016-02-13","conf","H",true,"FIU","CUSA","UTSA","CUSA",200,66,2016,30,52,3,10,16,22,12,22,34,12,6,4,17,24,79,"UTSAFIU2-13"
"2016-02-13","conf","A",true,"Vanderbilt","SEC","Auburn","SEC",200,73,2016,36,73,9,29,5,11,10,37,47,21,6,4,6,15,86,"VanderbiltAuburn2-13"
"2016-02-13","conf","H",false,"Auburn","SEC","Vanderbilt","SEC",200,73,2016,18,62,8,32,13,16,9,29,38,13,5,0,12,16,57,"VanderbiltAuburn2-13"
"2016-02-13","conf","A",false,"Virginia","ACC","Duke","ACC",200,59,2016,26,54,2,11,8,9,5,21,26,13,3,1,7,19,62,"VirginiaDuke2-13"
"2016-02-13","conf","H",true,"Duke","ACC","Virginia","ACC",200,59,2016,23,51,8,22,9,16,10,24,34,12,5,1,10,13,63,"VirginiaDuke2-13"
"2016-02-13","conf","A",true,"Wagner","NEC","Bryant","NEC",200,60,2016,28,57,12,25,11,16,13,23,36,19,6,3,9,18,79,"WagnerBryant2-13"
"2016-02-13","conf","H",false,"Bryant","NEC","Wagner","NEC",200,60,2016,17,46,5,16,16,20,8,18,26,9,1,3,13,18,55,"WagnerBryant2-13"
"2016-02-13","conf","A",false,"Wake Forest","ACC","North Carolina St.","ACC",200,77,2016,31,66,8,25,18,27,13,25,38,11,5,7,11,32,88,"Wake ForestNorth Carolina St.2-13"
"2016-02-13","conf","H",true,"North Carolina St.","ACC","Wake Forest","ACC",200,77,2016,29,58,8,20,33,45,11,27,38,9,3,5,9,18,99,"Wake ForestNorth Carolina St.2-13"
