"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","second_chance_pts","second_chance_fgm","second_chance_fga","second_change_fg_pct","pts_in_paint","pts_in_paint_fgm","pts_in_paint_fga","pts_in_paint_fg_pct","fast_brk_pts","fast_brk_fgm","fast_brk_fga","fast_brk_fg_pct","bench_pts","pts_tov","biggest_lead_score","biggest_lead","biggest_run_score","biggest_run","lead_changes","time_leading","quad_game","game_id","year"
"2022-01-12","conf","A",false,"Chattanooga","SC","Western Carolina","SC",200,69,17,54,4,25,21,29,12,28,40,5,7,4,14,22,59,16,10,15,0.66667,26,13,27,0.48148,12,9,11,0.81818,9,11,"4 - 13",9,"4-13",7,1,25.883333,"quad4","ChattanoogaWestern Carolina1-12",2022
"2022-01-12","conf","H",true,"Western Carolina","SC","Chattanooga","SC",200,69,22,61,6,24,20,27,13,27,40,12,9,5,9,21,70,9,4,12,0.33333,32,16,33,0.48485,15,10,10,1,22,10,"69 - 55",14,"43-38",7,1,12.8,"quad2","ChattanoogaWestern Carolina1-12",2022
"2022-01-12","conf","A",false,"High Point","BSth","USC Upstate","BSth",200,64,25,50,7,19,8,13,5,27,32,12,3,2,13,13,65,5,3,4,0.75,34,17,26,0.65385,5,2,3,0.66667,16,7,"26 - 33",7,"5-9",6,9,30.32,"quad4","High PointUSC Upstate1-12",2022
"2022-01-12","conf","H",true,"USC Upstate","BSth","High Point","BSth",200,64,25,57,8,24,8,10,5,24,29,13,4,4,8,19,66,6,4,6,0.66667,24,12,22,0.54545,3,1,1,1,12,11,"40 - 37",3,"59-56",8,9,4.631667,"quad4","High PointUSC Upstate1-12",2022
"2022-01-12","conf","A",false,"Clemson","ACC","Notre Dame","ACC",200,63,21,61,6,32,8,12,13,26,39,11,3,1,10,18,56,10,5,12,0.41667,26,13,22,0.59091,0,0,0,,19,7,"0 - 2",2,"19-14",6,1,0.266667,"quad1","ClemsonNotre Dame1-12",2022
"2022-01-12","conf","H",true,"Notre Dame","ACC","Clemson","ACC",200,63,25,55,10,26,12,17,8,29,37,11,5,2,8,16,72,6,3,7,0.42857,20,10,22,0.45455,0,0,0,,11,13,"52 - 29",23,"12-4",8,1,38.466667,"quad3","ClemsonNotre Dame1-12",2022
"2022-01-12","conf","A",false,"Georgia","SEC","Mississippi St.","SEC",200,71,23,55,6,20,20,25,12,25,37,8,4,2,15,14,72,16,12,17,0.70588,28,14,29,0.48276,13,7,7,1,17,12,"8 - 14",6,"55-52",7,12,13.183333,"quad1","GeorgiaMississippi St.1-12",2022
"2022-01-12","conf","H",true,"Mississippi St.","SEC","Georgia","SEC",200,71,37,70,5,18,9,15,12,23,35,21,9,10,8,18,88,22,14,17,0.82353,58,29,38,0.76316,8,6,7,0.85714,31,20,"86 - 66",20,"72-57",9,12,22.766667,"quad4","GeorgiaMississippi St.1-12",2022
"2022-01-12","conf","A",false,"Delaware St.","MEAC","Norfolk St.","MEAC",200,69,19,51,3,12,10,20,9,22,31,8,4,2,20,15,51,6,4,10,0.4,18,9,21,0.42857,11,7,12,0.58333,15,4,,0,"23-17",7,0,0,"quad3","Delaware St.Norfolk St.1-12",2022
"2022-01-12","conf","H",true,"Norfolk St.","MEAC","Delaware St.","MEAC",200,69,29,58,10,25,12,17,9,27,36,23,5,3,10,20,80,10,5,8,0.625,36,18,25,0.72,22,14,16,0.875,20,22,"80 - 51",29,"44-25",15,0,39.7,"quad4","Delaware St.Norfolk St.1-12",2022
"2022-01-12","conf","A",false,"East Tennessee St.","SC","Furman","SC",200,68,27,56,5,21,10,13,7,26,33,14,6,2,14,16,69,8,5,7,0.71429,38,19,28,0.67857,8,5,5,1,18,6,"17 - 27",10,"32-39",7,3,30.733333,"quad2","East Tennessee St.Furman1-12",2022
"2022-01-12","conf","H",true,"Furman","SC","East Tennessee St.","SC",200,68,28,62,11,35,11,16,11,24,35,18,8,2,10,14,78,12,5,7,0.71429,30,15,21,0.71429,5,4,5,0.8,8,20,"78 - 69",9,"32-32",10,3,5.083333,"quad4","East Tennessee St.Furman1-12",2022
"2022-01-12","conf","A",false,"South Florida","Amer","SMU","Amer",200,66,25,52,3,12,12,17,5,19,24,13,4,6,12,17,65,10,6,7,0.85714,28,14,24,0.58333,2,1,2,0.5,16,11,"2 - 11",9,"2-11",11,6,15.333333,"quad1","South FloridaSMU1-12",2022
"2022-01-12","conf","H",true,"SMU","Amer","South Florida","Amer",200,66,28,55,9,21,12,15,8,24,32,16,7,1,11,17,77,11,6,9,0.66667,36,18,30,0.6,20,11,16,0.6875,50,17,"75 - 54",21,"69-51",12,6,22.55,"quad4","South FloridaSMU1-12",2022
"2022-01-12","conf","A",false,"Evansville","MVC","Bradley","MVC",200,65,16,55,6,25,9,9,3,23,26,7,4,3,9,12,47,2,2,4,0.5,16,8,22,0.36364,2,1,1,1,13,2,"2 - 3",1,"36-28",6,2,1.433333,"quad2","EvansvilleBradley1-12",2022
"2022-01-12","conf","H",true,"Bradley","MVC","Evansville","MVC",200,65,31,64,9,16,8,10,11,36,47,20,3,4,8,11,79,11,8,15,0.53333,40,20,43,0.46512,10,4,4,1,16,8,"77 - 45",32,"48-31",10,2,36.45,"quad4","EvansvilleBradley1-12",2022
"2022-01-12","nond1","A",false,"Tougaloo",,,,200,63,30,60,9,21,3,5,9,15,24,10,7,1,12,11,72,,,,,,,,,,,,,,,,,,,,,,"TougalooSoutheastern Louisiana1-12",2022
"2022-01-12","nond1","H",true,"Southeastern Louisiana",,,,200,63,32,55,4,12,9,12,9,17,26,18,6,4,9,7,77,,,,,,,,,,,,,,,,,,,,,,"TougalooSoutheastern Louisiana1-12",2022
"2022-01-12","conf","A",false,"Utah St.","MWC","Colorado St.","MWC",200,66,25,55,4,18,18,22,8,23,31,10,9,1,9,19,72,13,6,8,0.75,32,16,22,0.72727,3,2,3,0.66667,14,12,"5 - 10",5,"55-54",7,5,7.3,"quad1","Utah St.Colorado St.1-12",2022
"2022-01-12","conf","H",true,"Colorado St.","MWC","Utah St.","MWC",200,66,25,54,10,27,17,20,8,24,32,11,2,1,12,20,77,11,5,8,0.625,20,10,16,0.625,15,11,12,0.91667,24,10,"27 - 17",10,"13-10",8,5,28.266667,"quad2","Utah St.Colorado St.1-12",2022
"2022-01-12","conf","A",false,"Southern Illinois","MVC","Missouri St.","MVC",200,65,22,54,14,29,18,23,7,18,25,12,4,2,8,22,76,11,6,9,0.66667,10,5,14,0.35714,3,3,4,0.75,14,7,"6 - 13",7,"23-26",7,6,9.313333,"quad1","Southern IllinoisMissouri St.1-12",2022
"2022-01-12","conf","H",true,"Missouri St.","MVC","Southern Illinois","MVC",200,65,28,53,6,17,19,22,9,27,36,13,6,3,11,18,81,9,4,8,0.5,40,20,30,0.66667,13,10,10,1,11,8,"55 - 46",9,"18-15",10,6,27.586667,"quad3","Southern IllinoisMissouri St.1-12",2022
"2022-01-12","conf","A",true,"Tulane","Amer","Wichita St.","Amer",200,66,25,54,7,23,11,15,4,26,30,15,7,3,8,13,68,4,2,3,0.66667,30,15,24,0.625,7,4,6,0.66667,10,9,"61 - 63",2,"56-54",8,5,4.616667,"quad2","TulaneWichita St.1-12",2022
"2022-01-12","conf","H",false,"Wichita St.","Amer","Tulane","Amer",200,66,22,58,10,30,13,15,10,28,38,12,6,5,12,16,67,7,4,7,0.57143,20,10,22,0.45455,12,6,6,1,10,10,"37 - 21",16,"11-0",11,5,32.65,"quad3","TulaneWichita St.1-12",2022
"2022-01-12","conf","A",false,"Illinois St.","MVC","Drake","MVC",200,65,24,51,10,19,17,21,8,17,25,12,5,4,12,10,75,5,3,8,0.375,20,10,19,0.52632,2,1,1,1,19,13,"3 - 8",5,"3-8",8,2,6.683333,"quad2","Illinois St.Drake1-12",2022
"2022-01-12","conf","H",true,"Drake","MVC","Illinois St.","MVC",200,65,33,59,9,22,11,14,7,20,27,18,7,3,8,17,86,5,2,7,0.28571,36,18,25,0.72,6,3,3,1,29,20,"79 - 67",12,"23-16",12,2,31.29,"quad4","Illinois St.Drake1-12",2022
"2022-01-12","conf","A",false,"Virginia Tech","ACC","Virginia","ACC",200,57,21,50,7,19,3,3,6,23,29,13,5,6,12,16,52,2,1,5,0.2,20,10,20,0.5,3,1,1,1,2,3,"46 - 50",4,"17-16",7,13,12.916667,"quad1","Virginia TechVirginia1-12",2022
"2022-01-12","conf","H",true,"Virginia","ACC","Virginia Tech","ACC",200,57,20,50,3,13,11,16,9,22,31,12,6,3,8,10,54,9,5,8,0.625,24,12,25,0.48,5,2,2,1,18,14,"17 - 9",8,"17-9",10,13,19.75,"quad1","Virginia TechVirginia1-12",2022
"2022-01-12","conf","A",true,"Georgia Tech","ACC","Boston College","ACC",200,72,29,57,11,25,12,17,11,24,35,17,10,6,17,22,81,17,8,12,0.66667,28,14,21,0.66667,12,6,6,1,35,15,"42 - 54",12,"42-54",12,13,21.655,"quad3","Georgia TechBoston College1-12",2022
"2022-01-12","conf","H",false,"Boston College","ACC","Georgia Tech","ACC",200,72,29,62,6,21,12,19,14,17,31,16,6,1,16,16,76,19,11,20,0.55,38,19,36,0.52778,10,4,4,1,44,17,"15 - 10",5,"35-34",8,13,14.378333,"quad3","Georgia TechBoston College1-12",2022
"2022-01-12","conf","A",true,"North Carolina St.","ACC","Louisville","ACC",200,63,32,57,12,25,3,6,5,23,28,15,7,5,8,19,79,7,3,4,0.75,36,18,25,0.72,4,2,2,1,7,20,"61 - 79",18,"18-31",16,4,29.1,"quad2","North Carolina St.Louisville1-12",2022
"2022-01-12","conf","H",false,"Louisville","ACC","North Carolina St.","ACC",200,63,23,50,6,14,11,18,9,23,32,15,5,0,14,15,63,9,5,7,0.71429,34,17,32,0.53125,0,0,0,,52,9,"13 - 8",5,"13-8",8,4,5.933333,"quad3","North Carolina St.Louisville1-12",2022
"2022-01-12","conf","A",false,"Missouri","SEC","Arkansas","SEC",200,72,14,48,2,16,13,14,6,25,31,8,5,3,23,19,43,6,3,5,0.6,22,11,24,0.45833,8,6,6,1,2,4,,0,"30-9",4,0,0,"quad1","MissouriArkansas1-12",2022
"2022-01-12","conf","H",true,"Arkansas","SEC","Missouri","SEC",200,72,32,64,4,19,19,26,11,28,39,18,13,6,8,15,87,20,13,16,0.8125,44,22,32,0.6875,17,12,14,0.85714,32,26,"87 - 43",44,"26-3",19,0,39.716667,"quad3","MissouriArkansas1-12",2022
"2022-01-12","conf","A",true,"TCU","B12","Kansas St.","B12",200,67,21,53,6,20,12,23,12,30,42,14,8,3,16,18,60,8,6,15,0.4,30,15,24,0.625,11,5,5,1,7,15,"30 - 40",10,"18-23",9,5,14.315,"quad1","TCUKansas St.1-12",2022
"2022-01-12","conf","H",false,"Kansas St.","B12","TCU","B12",200,67,20,51,6,20,11,22,7,22,29,8,9,0,12,15,57,8,4,6,0.66667,26,13,24,0.54167,0,0,0,,7,17,"12 - 7",5,"46-42",10,5,18.72,"quad2","TCUKansas St.1-12",2022
"2022-01-12","conf","A",false,"St. John's","BE","Connecticut","BE",225,78,27,78,10,25,14,20,21,26,47,16,7,4,13,26,78,20,9,21,0.42857,24,12,40,0.3,4,2,2,1,21,18,"7 - 10",3,"50-45",6,7,3.725,"quad1","St. John'sConnecticut1-12",2022
"2022-01-12","conf","H",true,"Connecticut","BE","St. John's","BE",225,78,30,63,9,22,17,26,13,32,45,17,5,14,16,13,86,11,6,11,0.54545,36,18,30,0.6,22,16,21,0.7619,14,13,"48 - 37",11,"82-73",11,7,33.603333,"quad2","St. John'sConnecticut1-12",2022
"2022-01-12","conf","A",true,"Maryland","B10","Northwestern","B10",250,82,30,71,10,31,24,38,16,33,49,14,4,3,9,19,94,9,5,17,0.29412,30,15,31,0.48387,12,9,13,0.69231,6,14,"87 - 94",7,"19-21",7,21,20.725,"quad2","MarylandNorthwestern1-12",2022
"2022-01-12","conf","H",false,"Northwestern","B10","Maryland","B10",250,82,33,84,7,28,14,18,19,31,50,18,2,3,10,31,87,21,12,21,0.57143,40,20,46,0.43478,6,4,5,0.8,18,9,"8 - 2",6,"48-46",6,21,21.41,"quad3","MarylandNorthwestern1-12",2022
"2022-01-12","conf","A",true,"Santa Clara","WCC","Pacific","WCC",200,69,32,60,12,26,8,9,7,28,35,16,4,3,13,14,84,7,3,5,0.6,32,16,27,0.59259,0,0,0,,8,6,"56 - 74",18,"24-27",7,9,24.966667,"quad4","Santa ClaraPacific1-12",2022
"2022-01-12","conf","H",false,"Pacific","WCC","Santa Clara","WCC",200,69,27,57,7,16,9,17,6,21,27,12,6,1,10,12,70,6,3,6,0.5,30,15,30,0.5,4,2,2,1,11,13,"10 - 5",5,"64-74",8,9,12.233333,"quad2","Santa ClaraPacific1-12",2022
"2022-01-12","conf","A",false,"Utah Valley","WAC","Seattle","WAC",200,71,23,62,5,17,14,19,9,32,41,15,3,1,10,16,65,16,7,8,0.875,30,15,34,0.44118,5,2,2,1,12,8,"42 - 52",10,"42-52",8,5,32.45,"quad2","Utah ValleySeattle1-12",2022
"2022-01-12","conf","H",true,"Seattle","WAC","Utah Valley","WAC",200,71,24,63,10,33,13,16,6,32,38,11,6,0,6,19,71,8,3,5,0.6,22,11,20,0.55,7,3,3,1,6,11,"67 - 61",6,"34-35",8,5,2.033333,"quad3","Utah ValleySeattle1-12",2022
"2022-01-12","conf","A",false,"California","P12","Washington","P12",200,63,24,48,4,11,3,5,4,19,23,10,4,2,17,18,55,2,1,3,0.33333,28,14,20,0.7,4,2,2,1,25,11,"27 - 36",9,"22-25",9,2,17.45,"quad2","CaliforniaWashington1-12",2022
"2022-01-12","conf","H",true,"Washington","P12","California","P12",200,63,22,52,4,19,16,21,12,20,32,9,14,3,14,9,64,6,4,11,0.36364,30,15,29,0.51724,20,11,12,0.91667,14,19,"62 - 51",11,"62-51",15,2,21.5,"quad3","CaliforniaWashington1-12",2022
"2022-01-12","conf","A",true,"Dixie St.","WAC","Cal Baptist","WAC",200,75,27,56,7,20,18,25,6,33,39,19,5,1,15,25,79,6,5,10,0.5,40,20,35,0.57143,28,15,16,0.9375,8,15,"43 - 51",8,"76-79",11,18,23.093333,"quad3","Dixie St.Cal Baptist1-12",2022
"2022-01-12","conf","H",false,"Cal Baptist","WAC","Dixie St.","WAC",200,75,24,62,6,25,22,31,10,28,38,15,6,4,8,24,76,10,7,11,0.63636,36,18,35,0.51429,14,10,11,0.90909,18,14,"76 - 68",8,"73-67",11,18,12.236667,"quad4","Dixie St.Cal Baptist1-12",2022
"2022-01-12","conf","A",true,"Boise St.","MWC","Nevada","MWC",200,75,30,60,9,26,16,25,8,30,38,11,6,5,11,24,85,10,5,9,0.55556,32,16,27,0.59259,10,8,8,1,12,14,"49 - 70",21,"17-32",8,0,39.616667,"quad2","Boise St.Nevada1-12",2022
"2022-01-12","conf","H",false,"Nevada","MWC","Boise St.","MWC",200,75,22,54,6,18,20,26,3,26,29,13,6,1,12,21,70,5,3,5,0.6,28,14,28,0.5,2,2,3,0.66667,5,9,,0,"34-41",10,0,0,"quad2","Boise St.Nevada1-12",2022
"2022-01-12","conf","A",false,"Hampton","BSth","North Carolina A&T","BSth",200,74,21,61,7,27,10,20,10,33,43,10,9,4,14,25,59,14,6,10,0.6,22,11,22,0.5,15,8,9,0.88889,14,10,"1 - 4",3,"60-53",12,2,3.716667,"quad4","HamptonNorth Carolina A&T1-12",2022
"2022-01-12","conf","H",true,"North Carolina A&T","BSth","Hampton","BSth",200,74,24,72,5,20,14,25,22,33,55,12,8,2,13,17,67,16,10,24,0.41667,32,16,41,0.39024,5,3,3,1,34,19,"59 - 34",25,"15-4",14,2,35.616667,"quad4","HamptonNorth Carolina A&T1-12",2022
"2022-01-11","conf","A",false,"Quinnipiac","MAAC","Canisius","MAAC",200,72,25,67,3,23,14,15,11,24,35,16,6,5,10,18,67,8,5,11,0.45455,40,20,42,0.47619,2,1,1,1,45,12,"0 - 4",4,"25-17",5,3,2.033333,"quad4","QuinnipiacCanisius1-11",2022
"2022-01-11","conf","H",true,"Canisius","MAAC","Quinnipiac","MAAC",200,72,29,60,8,24,13,16,9,31,40,15,4,5,13,17,79,7,3,6,0.5,24,12,23,0.52174,6,3,3,1,14,9,"78 - 60",18,"19-8",9,3,37.783333,"quad4","QuinnipiacCanisius1-11",2022
"2022-01-11","conf","A",true,"Iona","MAAC","Fairfield","MAAC",200,71,30,67,3,17,17,29,19,22,41,10,8,2,10,16,80,23,14,23,0.6087,52,26,46,0.56522,13,9,15,0.6,17,18,"2 - 8",6,"70-71",12,6,6.315,"quad3","IonaFairfield1-11",2022
"2022-01-11","conf","H",false,"Fairfield","MAAC","Iona","MAAC",200,71,26,51,13,26,11,14,3,26,29,13,4,2,17,27,76,5,2,3,0.66667,26,13,22,0.59091,14,6,6,1,18,11,"64 - 53",11,"20-14",12,6,33.135,"quad3","IonaFairfield1-11",2022
"2022-01-11","conf","A",false,"USC","P12","Stanford","P12",200,71,21,49,6,21,21,32,4,29,33,12,5,8,11,19,69,4,3,4,0.75,30,15,26,0.57692,11,11,17,0.64706,13,10,"23 - 30",7,"5-8",6,10,28.1,"quad2","USCStanford1-11",2022
"2022-01-11","conf","H",true,"Stanford","P12","USC","P12",200,71,25,57,10,24,15,21,7,25,32,16,10,3,11,24,75,8,5,8,0.625,24,12,27,0.44444,11,8,10,0.8,16,12,"74 - 68",6,"15-13",8,10,8.066667,"quad2","USCStanford1-11",2022
"2022-01-11","conf","A",false,"Hofstra","CAA","Towson","CAA",200,67,25,61,8,28,8,9,6,23,29,9,5,3,9,13,66,12,7,9,0.77778,28,14,27,0.51852,8,3,3,1,6,6,"9 - 13",4,"9-13",8,4,3.2,"quad1","HofstraTowson1-11",2022
"2022-01-11","conf","H",true,"Towson","CAA","Hofstra","CAA",200,67,27,58,16,34,8,8,5,29,34,20,6,3,10,11,78,6,2,5,0.4,20,10,19,0.52632,5,2,2,1,18,8,"71 - 54",17,"46-36",9,4,32.7,"quad3","HofstraTowson1-11",2022
"2022-01-11","conf","A",false,"Rutgers","B10","Penn St.","B10",200,65,19,56,5,19,6,12,11,22,33,10,6,3,15,15,49,10,5,9,0.55556,20,10,19,0.52632,6,4,5,0.8,11,11,,0,"23-19",6,0,0,"quad2","RutgersPenn St.1-11",2022
"2022-01-11","conf","H",true,"Penn St.","B10","Rutgers","B10",200,65,26,60,6,18,8,10,13,28,41,10,6,2,13,14,66,8,4,13,0.30769,30,15,32,0.46875,4,3,3,1,19,18,"64 - 46",18,"12-4",8,0,36.85,"quad3","RutgersPenn St.1-11",2022
"2022-01-11","conf","A",false,"South Carolina","SEC","Tennessee","SEC",200,69,17,49,6,19,6,17,10,28,38,10,7,3,23,20,46,6,4,9,0.44444,16,8,20,0.4,10,4,4,1,25,13,"2 - 8",6,"2-8",8,8,8.15,"quad1","South CarolinaTennessee1-11",2022
"2022-01-11","conf","H",true,"Tennessee","SEC","South Carolina","SEC",200,69,24,55,7,21,11,25,12,28,40,15,11,4,15,18,66,9,4,9,0.44444,28,14,28,0.5,9,5,7,0.71429,17,21,"66 - 44",22,"34-24",7,8,30.016667,"quad3","South CarolinaTennessee1-11",2022
"2022-01-11","conf","A",false,"DePaul","BE","Marquette","BE",200,70,31,71,8,23,6,11,20,22,42,16,5,3,15,9,76,21,10,22,0.45455,40,20,42,0.47619,18,8,8,1,17,7,"6 - 10",4,"44-47",10,8,4.666667,"quad1","DePaulMarquette1-11",2022
"2022-01-11","conf","H",true,"Marquette","BE","DePaul","BE",200,70,34,61,11,24,8,9,5,22,27,27,10,6,9,14,87,3,1,4,0.25,40,20,32,0.625,25,12,12,1,42,19,"87 - 68",19,"87-68",9,8,34.633333,"quad3","DePaulMarquette1-11",2022
"2022-01-11","conf","A",false,"North Florida","ASun","Liberty","ASun",200,70,18,57,5,25,15,19,5,22,27,8,9,2,9,18,56,7,4,5,0.8,26,13,26,0.5,2,1,1,1,15,18,,0,"35-31",9,0,0,"quad2","North FloridaLiberty1-11",2022
"2022-01-11","conf","H",true,"Liberty","ASun","North Florida","ASun",200,70,19,41,8,19,25,30,2,35,37,12,2,2,17,15,71,2,1,3,0.33333,20,10,18,0.55556,0,0,0,,13,13,"68 - 47",21,"48-34",10,0,39.05,"quad4","North FloridaLiberty1-11",2022
"2022-01-11","conf","A",true,"Buffalo","MAC","Western Michigan","MAC",200,66,28,60,7,20,15,22,15,20,35,13,12,4,10,12,78,15,9,16,0.5625,40,20,35,0.57143,10,5,5,1,18,21,"52 - 68",16,"29-30",8,7,18.2,"quad4","BuffaloWestern Michigan1-11",2022
"2022-01-11","conf","H",false,"Western Michigan","MAC","Buffalo","MAC",200,66,26,51,6,16,6,8,6,19,25,12,5,5,18,16,64,4,2,4,0.5,32,16,27,0.59259,3,1,1,1,23,10,"27 - 17",10,"18-10",7,7,19.65,"quad3","BuffaloWestern Michigan1-11",2022
"2022-01-11","conf","A",true,"Toledo","MAC","Miami OH","MAC",200,69,27,62,7,19,14,14,12,24,36,10,5,7,14,9,75,13,7,12,0.58333,38,19,36,0.52778,13,9,9,1,2,10,"33 - 44",11,"18-18",7,5,26.533333,"quad4","ToledoMiami OH1-11",2022
"2022-01-11","conf","H",false,"Miami OH","MAC","Toledo","MAC",200,69,28,60,10,31,6,7,8,23,31,12,6,9,13,12,72,4,3,7,0.42857,22,11,21,0.52381,16,8,8,1,16,9,"18 - 11",7,"46-47",9,5,9.266667,"quad3","ToledoMiami OH1-11",2022
"2022-01-11","conf","A",false,"Eastern Kentucky","ASun","North Alabama","ASun",200,80,28,70,8,23,11,17,16,31,47,6,9,0,18,13,75,18,10,15,0.66667,36,18,39,0.46154,6,6,9,0.66667,48,8,"0 - 5",5,"63-67",14,13,14.295,"quad4","Eastern KentuckyNorth Alabama1-11",2022
"2022-01-11","conf","H",true,"North Alabama","ASun","Eastern Kentucky","ASun",200,80,31,66,5,20,9,13,7,28,35,11,8,6,15,16,76,8,4,6,0.66667,46,23,39,0.58974,13,7,7,1,18,15,"63 - 53",10,"8-5",8,13,18.588333,"quad4","Eastern KentuckyNorth Alabama1-11",2022
"2022-01-11","conf","A",false,"Stetson","ASun","Jacksonville","ASun",200,60,16,49,5,18,13,18,8,21,29,9,6,2,12,21,50,5,2,6,0.33333,18,9,25,0.36,4,2,2,1,10,8,"8 - 15",7,"24-26",7,7,17.705,"quad3","StetsonJacksonville1-11",2022
"2022-01-11","conf","H",true,"Jacksonville","ASun","Stetson","ASun",200,60,20,44,2,10,15,27,9,28,37,8,5,1,11,15,57,5,3,8,0.375,32,16,25,0.64,4,3,3,1,24,12,"54 - 45",9,"24-19",9,7,18.715,"quad4","StetsonJacksonville1-11",2022
"2022-01-11","conf","A",false,"Massachusetts","A10","Davidson","A10",200,65,24,62,14,33,5,5,6,31,37,14,1,5,8,17,67,5,2,6,0.33333,12,6,22,0.27273,5,2,2,1,3,3,"11 - 23",12,"11-23",12,7,15.766667,"quad1","MassachusettsDavidson1-11",2022
"2022-01-11","conf","H",true,"Davidson","A10","Massachusetts","A10",200,65,30,62,11,26,6,12,6,32,38,15,5,5,3,7,77,11,5,7,0.71429,32,16,31,0.51613,5,2,3,0.66667,5,16,"54 - 41",13,"51-39",12,7,21.533333,"quad4","MassachusettsDavidson1-11",2022
"2022-01-11","conf","A",true,"Northern Illinois","MAC","Kent St.","MAC",200,68,23,47,7,13,12,20,4,22,26,14,7,1,15,22,65,4,3,4,0.75,30,15,24,0.625,13,10,12,0.83333,19,18,"53 - 60",7,"37-40",9,4,15.883333,"quad3","Northern IllinoisKent St.1-11",2022
"2022-01-11","conf","H",false,"Kent St.","MAC","Northern Illinois","MAC",200,68,19,52,4,20,21,25,11,23,34,9,7,4,16,20,63,18,13,15,0.86667,20,10,23,0.43478,12,8,9,0.88889,9,15,"16 - 6",10,"16-6",8,4,19.35,"quad4","Northern IllinoisKent St.1-11",2022
"2022-01-11","conf","A",false,"Central Michigan","MAC","Eastern Michigan","MAC",200,73,23,57,10,25,12,20,8,23,31,7,5,0,15,20,68,14,8,9,0.88889,24,12,23,0.52174,11,4,5,0.8,12,7,"13 - 14",1,"7-7",5,2,0.966667,"quad4","Central MichiganEastern Michigan1-11",2022
"2022-01-11","conf","H",true,"Eastern Michigan","MAC","Central Michigan","MAC",200,73,37,62,7,20,18,22,5,30,35,14,11,3,7,18,99,10,6,7,0.85714,50,25,35,0.71429,22,12,13,0.92308,52,23,"99 - 65",34,"21-14",8,2,37.683333,"quad4","Central MichiganEastern Michigan1-11",2022
"2022-01-11","conf","A",false,"Pittsburgh","ACC","Syracuse","ACC",200,60,18,47,7,22,18,26,12,17,29,10,5,0,13,19,61,12,8,13,0.61538,16,8,18,0.44444,9,7,10,0.7,8,13,"25 - 32",7,"25-32",13,2,5.926667,"quad2","PittsburghSyracuse1-11",2022
"2022-01-11","conf","H",true,"Syracuse","ACC","Pittsburgh","ACC",200,60,25,49,6,17,21,31,12,18,30,13,11,5,9,20,77,14,9,16,0.5625,32,16,25,0.64,7,7,9,0.77778,5,13,"65 - 45",20,"51-37",8,2,31.806667,"quad4","PittsburghSyracuse1-11",2022
"2022-01-11","conf","A",true,"St. Bonaventure","A10","La Salle","A10",225,73,27,63,8,20,18,24,15,30,45,14,4,5,14,14,80,21,13,17,0.76471,30,15,34,0.44118,2,2,2,1,0,2,"70 - 76",6,"63-64",10,6,5,"quad3","St. BonaventureLa Salle1-11",2022
"2022-01-11","conf","H",false,"La Salle","A10","St. Bonaventure","A10",225,73,31,76,12,37,2,2,14,23,37,21,7,3,10,20,76,13,6,12,0.5,26,13,24,0.54167,6,3,3,1,18,14,"54 - 42",12,"16-7",9,6,32.385,"quad2","St. BonaventureLa Salle1-11",2022
"2022-01-11","conf","A",false,"George Washington","A10","VCU","A10",200,72,22,60,5,16,8,16,13,17,30,8,10,7,18,17,57,17,9,14,0.64286,30,15,35,0.42857,2,1,1,1,9,8,"2 - 5",3,"68-53",9,2,2.633333,"quad1","George WashingtonVCU1-11",2022
"2022-01-11","conf","H",true,"VCU","A10","George Washington","A10",200,72,32,68,10,23,10,12,19,29,48,19,10,11,17,18,84,13,6,17,0.35294,44,22,42,0.52381,11,6,6,1,27,24,"64 - 35",29,"15-5",13,2,36.416667,"quad4","George WashingtonVCU1-11",2022
"2022-01-11","conf","A",false,"Saint Louis","A10","Dayton","A10",200,63,22,52,9,16,10,12,9,19,28,14,1,5,15,20,63,2,1,6,0.16667,24,12,27,0.44444,16,6,6,1,10,10,"14 - 19",5,"38-34",8,3,8.716667,"quad1","Saint LouisDayton1-11",2022
"2022-01-11","conf","H",true,"Dayton","A10","Saint Louis","A10",200,63,22,50,7,16,17,26,12,22,34,10,8,5,12,13,68,11,5,8,0.625,22,11,24,0.45833,22,11,14,0.78571,18,17,"61 - 45",16,"24-19",10,3,28.683333,"quad2","Saint LouisDayton1-11",2022
"2022-01-11","conf","A",false,"Northeastern","CAA","James Madison","CAA",200,65,24,56,12,37,6,11,16,17,33,15,6,0,19,16,66,19,9,17,0.52941,20,10,14,0.71429,0,0,1,0,24,8,"13 - 19",6,"8-9",7,6,5.166667,"quad3","NortheasternJames Madison1-11",2022
"2022-01-11","conf","H",true,"James Madison","CAA","Northeastern","CAA",200,65,29,49,12,23,19,20,2,20,22,14,10,1,11,15,89,5,3,3,1,32,16,23,0.69565,17,11,11,1,13,25,"89 - 65",24,"28-19",15,6,33.3,"quad4","NortheasternJames Madison1-11",2022
"2022-01-11","conf","A",true,"Delaware","CAA","Drexel","CAA",200,63,30,57,9,23,12,16,9,20,29,19,7,3,7,15,81,2,2,8,0.25,28,14,21,0.66667,7,5,7,0.71429,23,16,"40 - 62",22,"20-27",9,7,33.516667,"quad3","DelawareDrexel1-11",2022
