"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2008-01-12","conf","H",true,"Florida Atlantic","SB","Troy","SB",200,81,2008,33,67,6,21,21,31,15,33,48,21,4,2,15,20,93,"280122226"
"2008-01-12","conf","A",false,"Northeastern","CAA","George Mason","CAA",200,61,2008,21,50,5,16,5,9,6,15,21,9,6,0,14,8,52,"280122244"
"2008-01-12","conf","H",true,"George Mason","CAA","Northeastern","CAA",200,61,2008,31,53,9,20,9,10,7,23,30,17,9,4,9,12,80,"280122244"
"2008-01-12","conf","A",false,"St. Francis PA","NEC","Wagner","NEC",200,54,2008,19,40,9,17,12,15,7,24,31,11,4,2,15,19,59,"280122681"
"2008-01-12","conf","H",true,"Wagner","NEC","St. Francis PA","NEC",200,54,2008,21,50,9,18,9,16,11,15,26,13,9,3,8,16,60,"280122681"
"2008-01-12","conf","A",true,"Jacksonville","ASun","Mercer","ASun",200,69,2008,27,60,7,19,11,16,13,24,37,14,7,2,15,16,72,"280122382"
"2008-01-12","conf","H",false,"Mercer","ASun","Jacksonville","ASun",200,69,2008,28,61,3,12,11,19,15,22,37,11,7,6,14,15,70,"280122382"
"2008-01-12","conf","A",false,"Boston University","AE","Hartford","AE",200,70,2008,21,56,2,27,13,18,16,24,40,8,7,0,23,25,57,"280120042"
"2008-01-12","conf","H",true,"Hartford","AE","Boston University","AE",200,70,2008,22,49,5,24,17,31,11,22,33,18,13,3,16,17,66,"280120042"
"2008-01-12","conf","A",false,"Milwaukee","Horz","Butler","Horz",200,61,2008,20,57,8,22,8,13,12,21,33,7,3,4,11,15,56,"280122086"
"2008-01-12","conf","H",true,"Butler","Horz","Milwaukee","Horz",200,61,2008,28,62,8,19,8,15,13,28,41,16,4,5,5,18,72,"280122086"
"2008-01-12","conf","A",true,"Davidson","SC","Wofford","SC",200,66,2008,36,57,10,20,3,3,7,29,36,16,8,2,15,24,85,"280122747"
"2008-01-12","conf","H",false,"Wofford","SC","Davidson","SC",200,66,2008,15,42,5,14,15,32,6,13,19,7,7,3,16,12,50,"280122747"
"2008-01-12","conf","A",true,"Morgan St.","MEAC","North Carolina A&T","MEAC",200,69,2008,37,65,3,11,10,16,16,23,39,11,8,5,13,18,87,"280122448"
"2008-01-12","conf","H",false,"North Carolina A&T","MEAC","Morgan St.","MEAC",200,69,2008,25,53,3,12,13,23,10,16,26,9,3,5,16,14,66,"280122448"
"2008-01-12","conf","A",true,"Maine","AE","UMBC","AE",200,65,2008,29,45,4,12,15,22,8,28,36,14,1,3,16,18,77,"280122378"
"2008-01-12","conf","H",false,"UMBC","AE","Maine","AE",200,65,2008,28,70,7,26,11,16,15,12,27,11,4,2,4,20,74,"280122378"
"2008-01-12","conf","A",true,"Arkansas St.","SB","Louisiana Monroe","SB",200,68,2008,31,61,10,19,17,25,12,26,38,20,3,4,8,20,89,"280122433"
"2008-01-12","conf","H",false,"Louisiana Monroe","SB","Arkansas St.","SB",200,68,2008,26,55,11,29,19,27,9,23,32,17,5,3,10,22,82,"280122433"
"2008-01-12","conf","A",false,"South Florida","BE","Providence","BE",200,60,2008,22,50,7,18,19,24,12,14,26,13,7,2,12,16,70,"280122507"
"2008-01-12","conf","H",true,"Providence","BE","South Florida","BE",200,60,2008,32,61,13,21,9,15,17,19,36,19,8,5,9,19,86,"280122507"
"2008-01-12","conf","A",true,"Delaware St.","MEAC","South Carolina St.","MEAC",200,63,2008,19,49,2,13,24,33,8,20,28,7,4,1,6,18,64,"280122569"
"2008-01-12","conf","H",false,"South Carolina St.","MEAC","Delaware St.","MEAC",200,63,2008,22,49,3,14,10,19,11,27,38,12,3,1,17,25,57,"280122569"
"2008-01-12","conf","A",false,"Army","Pat","Colgate","Pat",200,62,2008,18,44,3,10,5,9,8,16,24,10,6,1,22,15,44,"280122142"
"2008-01-12","conf","H",true,"Colgate","Pat","Army","Pat",200,62,2008,20,45,4,17,6,9,11,20,31,12,5,7,25,11,50,"280122142"
"2008-01-12","conf","A",false,"Southeast Missouri St.","OVC","Austin Peay","OVC",200,73,2008,32,61,6,18,12,19,12,22,34,16,6,6,17,19,82,"280122046"
"2008-01-12","conf","H",true,"Austin Peay","OVC","Southeast Missouri St.","OVC",200,73,2008,31,60,10,21,13,17,10,23,33,21,9,3,13,19,85,"280122046"
"2008-01-12","conf","A",false,"Washington","P10","USC","P10",200,64,2008,20,60,4,18,7,12,22,20,42,9,5,4,20,25,51,"280120030"
"2008-01-12","conf","H",true,"USC","P10","Washington","P10",200,64,2008,21,48,4,14,20,24,7,21,28,10,7,2,12,15,66,"280120030"
"2008-01-12","conf","A",false,"Texas A&M Corpus Chris","Slnd","McNeese St.","Slnd",200,67,2008,17,50,5,18,20,26,13,23,36,6,7,1,19,23,59,"280122377"
"2008-01-12","conf","H",true,"McNeese St.","Slnd","Texas A&M Corpus Chris","Slnd",200,67,2008,20,47,8,17,19,22,5,24,29,16,4,5,14,20,67,"280122377"
"2008-01-12","conf","A",false,"Pacific","BW","Cal St. Northridge","BW",200,74,2008,22,54,8,24,9,20,16,23,39,11,11,1,27,14,61,"280122463"
"2008-01-12","conf","H",true,"Cal St. Northridge","BW","Pacific","BW",200,74,2008,31,58,9,24,7,10,6,22,28,16,14,1,18,16,78,"280122463"
"2008-01-12","conf","A",false,"Hofstra","CAA","VCU","CAA",200,63,2008,17,44,0,11,15,23,8,18,26,6,11,9,17,21,49,"280122670"
"2008-01-12","conf","H",true,"VCU","CAA","Hofstra","CAA",200,63,2008,19,52,3,8,18,22,17,22,39,10,7,6,17,15,59,"280122670"
"2008-01-12","conf","A",false,"Southern Utah","Sum","UMKC","Sum",200,65,2008,21,45,4,15,14,19,5,17,22,11,12,0,17,17,60,"280120140"
"2008-01-12","conf","H",true,"UMKC","Sum","Southern Utah","Sum",200,65,2008,19,48,8,20,17,22,13,22,35,12,8,3,20,18,63,"280120140"
"2008-01-12","conf","A",false,"Maryland","ACC","Virginia Tech","ACC",200,72,2008,22,55,2,12,20,26,11,26,37,15,8,6,17,20,66,"280120259"
"2008-01-12","conf","H",true,"Virginia Tech","ACC","Maryland","ACC",200,72,2008,20,57,7,17,20,28,15,25,40,11,10,6,16,18,67,"280120259"
"2008-01-12","conf","A",false,"Evansville","MVC","Illinois St.","MVC",200,67,2008,20,45,7,13,19,35,6,21,27,13,5,0,13,27,66,"280122287"
"2008-01-12","conf","H",true,"Illinois St.","MVC","Evansville","MVC",200,67,2008,21,42,8,16,24,35,5,26,31,16,4,3,13,25,74,"280122287"
"2008-01-12","conf","A",false,"Bethune Cookman","MEAC","Hampton","MEAC",200,62,2008,19,51,2,9,13,23,11,18,29,10,6,2,12,18,53,"280122261"
"2008-01-12","conf","H",true,"Hampton","MEAC","Bethune Cookman","MEAC",200,62,2008,23,45,8,19,11,20,10,25,35,15,5,2,17,17,65,"280122261"
"2008-01-12","nc","A",true,"Arizona","P10","Houston","CUSA",200,70,2008,28,46,3,8,26,34,6,29,35,16,7,6,12,20,85,"280120248"
"2008-01-12","nc","H",false,"Houston","CUSA","Arizona","P10",200,70,2008,24,67,5,22,18,24,19,17,36,7,4,1,13,22,71,"280120248"
"2008-01-12","conf","A",true,"Florida A&M","MEAC","Howard","MEAC",200,65,2008,17,57,8,25,15,21,12,23,35,5,5,0,13,17,57,"280120047"
"2008-01-12","conf","H",false,"Howard","MEAC","Florida A&M","MEAC",200,65,2008,21,48,2,16,8,14,9,32,41,10,2,6,17,19,52,"280120047"
"2008-01-12","conf","A",false,"Seton Hall","BE","Pittsburgh","BE",200,73,2008,24,69,5,23,17,21,15,21,36,8,7,2,11,21,70,"280120221"
"2008-01-12","conf","H",true,"Pittsburgh","BE","Seton Hall","BE",200,73,2008,28,57,11,20,17,30,12,33,45,22,5,7,13,18,84,"280120221"
"2008-01-12","conf","A",true,"La Salle","A10","St. Bonaventure","A10",200,67,2008,23,59,5,22,21,28,18,34,52,14,6,3,12,13,72,"280120179"
"2008-01-12","conf","H",false,"St. Bonaventure","A10","La Salle","A10",200,67,2008,23,66,6,22,9,13,14,21,35,14,6,5,10,23,61,"280120179"
"2008-01-12","conf","A",false,"Louisiana Tech","WAC","Boise St.","WAC",200,67,2008,25,56,3,15,13,19,8,17,25,9,3,4,11,20,66,"280120068"
"2008-01-12","conf","H",true,"Boise St.","WAC","Louisiana Tech","WAC",200,67,2008,28,55,6,16,19,28,14,25,39,21,5,4,13,14,81,"280120068"
"2008-01-12","conf","A",false,"UC Davis","BW","Long Beach St.","BW",200,63,2008,15,42,3,19,20,23,5,15,20,9,7,0,15,17,53,"280120299"
"2008-01-12","conf","H",true,"Long Beach St.","BW","UC Davis","BW",200,63,2008,27,50,8,18,9,13,10,21,31,17,7,2,17,19,71,"280120299"
"2008-01-12","conf","A",true,"Texas St.","Slnd","Central Arkansas","Slnd",200,82,2008,27,65,8,18,16,27,13,30,43,13,13,4,16,26,78,"280122110"
"2008-01-12","conf","H",false,"Central Arkansas","Slnd","Texas St.","Slnd",200,82,2008,25,61,2,19,20,32,14,30,44,12,6,5,22,23,72,"280122110"
"2008-01-12","conf","A",false,"Tennessee St.","OVC","Jacksonville St.","OVC",200,74,2008,32,62,7,16,8,14,11,23,34,14,10,5,16,29,79,"280120055"
"2008-01-12","conf","H",true,"Jacksonville St.","OVC","Tennessee St.","OVC",200,74,2008,24,50,7,18,28,40,8,23,31,17,5,4,14,17,83,"280120055"
"2008-01-12","conf","A",true,"Michigan","B10","Northwestern","B10",200,66,2008,27,58,8,26,16,24,18,27,45,20,5,5,15,15,78,"280120077"
"2008-01-12","conf","H",false,"Northwestern","B10","Michigan","B10",200,66,2008,28,60,5,21,7,10,8,17,25,19,8,4,10,21,68,"280120077"
"2008-01-12","conf","A",true,"Quinnipiac","NEC","Monmouth","NEC",200,56,2008,20,39,8,15,23,28,6,23,29,14,7,3,9,10,71,"280122405"
"2008-01-12","conf","H",false,"Monmouth","NEC","Quinnipiac","NEC",200,56,2008,20,50,8,23,10,11,8,16,24,12,3,2,10,20,58,"280122405"
"2008-01-12","conf","A",false,"UNLV","MWC","Air Force","MWC",200,58,2008,17,47,7,24,12,14,10,16,26,8,5,0,14,23,53,"280122005"
"2008-01-12","conf","H",true,"Air Force","MWC","UNLV","MWC",200,58,2008,21,34,9,19,14,24,2,22,24,15,5,2,15,17,65,"280122005"
"2008-01-12","conf","A",false,"Idaho","WAC","Fresno St.","WAC",200,66,2008,21,65,5,26,6,12,16,33,49,9,2,2,13,21,53,"280120278"
"2008-01-12","conf","H",true,"Fresno St.","WAC","Idaho","WAC",200,66,2008,23,59,12,33,11,20,7,32,39,14,3,3,4,11,69,"280120278"
"2008-01-12","conf","A",false,"Auburn","SEC","Florida","SEC",200,64,2008,23,55,6,23,4,4,12,23,35,14,7,3,19,12,56,"280120057"
"2008-01-12","conf","H",true,"Florida","SEC","Auburn","SEC",200,64,2008,29,59,8,25,6,8,9,20,29,15,8,4,12,7,72,"280120057"
"2008-01-12","conf","A",false,"Western Michigan","MAC","Eastern Michigan","MAC",200,70,2008,22,57,6,21,21,34,16,23,39,10,3,2,13,34,71,"280122199"
"2008-01-12","conf","H",true,"Eastern Michigan","MAC","Western Michigan","MAC",200,70,2008,22,57,6,20,31,42,16,27,43,10,7,1,9,28,81,"280122199"
"2008-01-12","conf","A",false,"Richmond","A10","Saint Joseph's","A10",200,65,2008,23,48,10,21,7,10,4,14,18,13,10,0,16,29,63,"280122603"
"2008-01-12","conf","H",true,"Saint Joseph's","A10","Richmond","A10",200,65,2008,23,47,7,20,28,37,14,22,36,14,10,0,15,14,81,"280122603"
"2008-01-12","conf","A",false,"Iowa St.","B12","Baylor","B12",200,74,2008,25,62,8,20,9,12,12,32,44,12,6,4,19,16,67,"280120239"
"2008-01-12","conf","H",true,"Baylor","B12","Iowa St.","B12",200,74,2008,27,65,8,18,12,16,10,27,37,8,12,5,11,14,74,"280120239"
"2008-01-12","conf","A",false,"Santa Clara","WCC","Saint Mary's","WCC",200,67,2008,14,45,3,11,14,16,7,25,32,6,2,1,23,19,45,"280122608"
"2008-01-12","conf","H",true,"Saint Mary's","WCC","Santa Clara","WCC",200,67,2008,27,60,12,26,10,16,14,24,38,18,10,5,12,18,76,"280122608"
"2008-01-12","conf","A",true,"Oral Roberts","Sum","Oakland","Sum",200,62,2008,26,46,6,12,8,10,5,21,26,10,3,5,16,15,66,"280122473"
"2008-01-12","conf","H",false,"Oakland","Sum","Oral Roberts","Sum",200,62,2008,22,55,2,12,14,18,14,15,29,12,9,0,13,15,60,"280122473"
"2008-01-12","conf","A",false,"Winthrop","BSth","High Point","BSth",200,60,2008,22,54,7,17,10,13,7,23,30,7,7,1,8,14,61,"280122272"
"2008-01-12","conf","H",true,"High Point","BSth","Winthrop","BSth",200,60,2008,21,46,12,28,8,12,4,28,32,15,2,7,13,14,62,"280122272"
"2008-01-12","conf","A",false,"Nicholls St.","Slnd","Sam Houston St.","Slnd",200,71,2008,15,42,4,16,17,27,4,20,24,12,10,3,20,19,51,"280122534"
"2008-01-12","conf","H",true,"Sam Houston St.","Slnd","Nicholls St.","Slnd",200,71,2008,22,52,5,21,12,21,13,30,43,19,8,2,23,21,61,"280122534"
"2008-01-12","conf","A",true,"Gardner Webb","BSth","East Tennessee St.","ASun",200,76,2008,25,61,7,29,16,19,11,31,42,11,6,2,19,23,73,"280122193"
"2008-01-12","conf","H",false,"East Tennessee St.","ASun","Gardner Webb","BSth",200,76,2008,21,66,5,23,22,31,18,28,46,8,10,4,13,19,69,"280122193"
"2008-01-12","conf","A",true,"Eastern Kentucky","OVC","Eastern Illinois","OVC",200,64,2008,19,49,8,26,21,23,10,25,35,12,7,4,13,15,67,"280122197"
"2008-01-12","conf","H",false,"Eastern Illinois","OVC","Eastern Kentucky","OVC",200,64,2008,23,55,2,14,8,12,9,22,31,12,5,3,14,19,56,"280122197"
"2008-01-12","nc","A",true,"Columbia","Ivy","NJIT","ind",200,70,2008,19,46,7,23,19,24,7,26,33,12,5,3,20,25,64,"280122885"
"2008-01-12","nc","H",false,"NJIT","ind","Columbia","Ivy",200,70,2008,13,44,4,17,22,32,10,24,34,9,8,2,22,22,52,"280122885"
"2008-01-12","conf","A",true,"Akron","MAC","Buffalo","MAC",200,72,2008,22,55,4,18,28,31,13,24,37,11,9,6,14,17,76,"280122084"
"2008-01-12","conf","H",false,"Buffalo","MAC","Akron","MAC",200,72,2008,29,69,5,19,5,9,18,23,41,18,3,3,18,23,68,"280122084"
"2008-01-12","conf","A",false,"Ohio St.","B10","Purdue","B10",200,81,2008,22,62,6,24,18,24,12,28,40,11,8,3,20,25,68,"280122509"
"2008-01-12","conf","H",true,"Purdue","B10","Ohio St.","B10",200,81,2008,23,60,8,21,21,33,13,29,42,15,8,4,18,21,75,"280122509"
"2008-01-12","conf","A",false,"Green Bay","Horz","Valparaiso","Horz",200,64,2008,27,59,7,21,12,17,17,26,43,12,3,1,14,27,73,"280122674"
"2008-01-12","conf","H",true,"Valparaiso","Horz","Green Bay","Horz",200,64,2008,28,65,9,29,17,26,18,17,35,17,5,3,5,17,82,"280122674"
"2008-01-12","conf","A",false,"Georgia Tech","ACC","Miami FL","ACC",200,73,2008,24,58,6,17,14,19,12,23,35,9,9,3,18,25,68,"280122390"
"2008-01-12","conf","H",true,"Miami FL","ACC","Georgia Tech","ACC",200,73,2008,25,60,2,19,26,32,15,24,39,10,4,7,14,18,78,"280122390"
"2008-01-12","conf","A",false,"Prairie View A&M","SWAC","Texas Southern","SWAC",200,71,2008,24,55,5,19,12,25,12,22,34,9,10,3,15,20,65,"280122640"
"2008-01-12","conf","H",true,"Texas Southern","SWAC","Prairie View A&M","SWAC",200,71,2008,20,48,7,21,23,30,11,28,39,13,7,1,22,24,70,"280122640"
"2008-01-12","conf","A",true,"American","Pat","Lehigh","Pat",200,58,2008,22,48,11,18,16,19,6,22,28,16,5,1,7,18,71,"280122329"
"2008-01-12","conf","H",false,"Lehigh","Pat","American","Pat",200,58,2008,18,51,3,11,15,22,14,22,36,12,2,5,11,15,54,"280122329"
"2008-01-12","conf","A",false,"Notre Dame","BE","Marquette","BE",200,77,2008,23,58,4,19,16,25,19,27,46,13,6,4,24,14,66,"280120269"
"2008-01-12","conf","H",true,"Marquette","BE","Notre Dame","BE",200,77,2008,34,73,12,24,12,15,13,23,36,23,17,4,13,23,92,"280120269"
"2008-01-12","conf","A",false,"Eastern Washington","BSky","Weber St.","BSky",200,65,2008,21,50,8,17,14,19,9,21,30,12,3,2,15,21,64,"280122692"
"2008-01-12","conf","H",true,"Weber St.","BSky","Eastern Washington","BSky",200,65,2008,27,48,8,16,12,20,5,23,28,19,4,1,14,21,74,"280122692"
"2008-01-12","conf","A",false,"UNC Greensboro","SC","Appalachian St.","SC",200,74,2008,25,65,8,23,10,21,13,15,28,18,8,3,13,17,68,"280122026"
"2008-01-12","conf","H",true,"Appalachian St.","SC","UNC Greensboro","SC",200,74,2008,33,56,12,23,13,16,11,32,43,22,6,9,21,21,91,"280122026"
"2008-01-12","conf","A",true,"Kansas St.","B12","Oklahoma","B12",200,71,2008,31,55,8,17,14,20,8,18,26,18,10,2,16,27,84,"280120201"
"2008-01-12","conf","H",false,"Oklahoma","B12","Kansas St.","B12",200,71,2008,28,53,6,17,20,28,12,18,30,13,7,2,16,18,82,"280120201"
"2008-01-12","conf","A",false,"Old Dominion","CAA","Delaware","CAA",250,77,2008,26,69,5,21,17,25,20,25,45,9,13,2,16,25,74,"280120048"
"2008-01-12","conf","H",true,"Delaware","CAA","Old Dominion","CAA",250,77,2008,22,55,11,30,26,34,11,27,38,15,5,2,17,19,81,"280120048"
"2008-01-12","conf","A",false,"Miami OH","MAC","Ohio","MAC",200,56,2008,27,53,4,18,5,7,12,19,31,10,5,3,12,18,63,"280120195"
"2008-01-12","conf","H",true,"Ohio","MAC","Miami OH","MAC",200,56,2008,26,51,6,17,14,23,13,16,29,15,10,2,7,10,72,"280120195"
"2008-01-12","conf","A",false,"UNC Wilmington","CAA","James Madison","CAA",200,72,2008,25,68,6,25,18,31,20,19,39,8,5,2,10,26,74,"280120256"
"2008-01-12","conf","H",true,"James Madison","CAA","UNC Wilmington","CAA",200,72,2008,33,57,2,8,25,34,11,27,38,15,6,3,10,25,93,"280120256"
"2008-01-12","conf","A",false,"Coppin St.","MEAC","Norfolk St.","MEAC",200,64,2008,20,48,5,11,15,19,8,23,31,8,4,1,15,20,60,"280122450"
"2008-01-12","conf","H",true,"Norfolk St.","MEAC","Coppin St.","MEAC",200,64,2008,21,52,5,19,18,24,10,21,31,11,4,6,12,18,65,"280122450"
"2008-01-12","conf","A",true,"Belmont","ASun","Lipscomb","ASun",250,93,2008,35,77,11,29,18,29,12,27,39,18,10,2,14,24,99,"280120288"
"2008-01-12","conf","H",false,"Lipscomb","ASun","Belmont","ASun",250,93,2008,31,66,7,26,22,33,11,33,44,14,7,5,24,18,91,"280120288"
"2008-01-12","conf","A",false,"North Florida","ASun","Kennesaw St.","ASun",200,69,2008,21,55,2,10,15,29,15,22,37,8,7,3,16,20,59,"280120338"
"2008-01-12","conf","H",true,"Kennesaw St.","ASun","North Florida","ASun",200,69,2008,27,60,9,25,17,25,16,26,42,11,10,3,13,22,80,"280120338"
"2008-01-12","conf","A",true,"Georgia Southern","SC","The Citadel","SC",200,59,2008,28,48,11,18,6,9,13,26,39,22,6,5,21,12,73,"280122643"
"2008-01-12","conf","H",false,"The Citadel","SC","Georgia Southern","SC",200,59,2008,21,52,7,23,3,3,5,9,14,10,11,0,10,11,52,"280122643"
"2008-01-12","conf","A",true,"Dayton","A10","Saint Louis","A10",225,63,2008,21,48,7,20,19,27,11,28,39,8,4,3,13,17,68,"280120139"
"2008-01-12","conf","H",false,"Saint Louis","A10","Dayton","A10",225,63,2008,20,48,6,21,11,15,3,21,24,10,6,1,12,25,57,"280120139"
"2008-01-12","conf","A",true,"Stephen F. Austin","Slnd","Southeastern Louisiana","Slnd",200,54,2008,17,45,3,10,11,20,8,23,31,5,6,5,8,16,48,"280122545"
"2008-01-12","conf","H",false,"Southeastern Louisiana","Slnd","Stephen F. Austin","Slnd",200,54,2008,16,48,1,9,12,15,11,24,35,7,3,8,11,17,45,"280122545"
"2008-01-12","conf","A",true,"Tennessee Tech","OVC","Samford","OVC",200,56,2008,18,47,7,18,14,22,12,26,38,11,6,5,12,17,57,"280122535"
"2008-01-12","conf","H",false,"Samford","OVC","Tennessee Tech","OVC",200,56,2008,17,41,4,18,9,18,5,20,25,12,8,1,10,17,47,"280122535"
"2008-01-12","conf","A",false,"Missouri St.","MVC","Drake","MVC",200,59,2008,22,51,3,20,7,7,10,19,29,11,7,0,16,19,54,"280122181"
"2008-01-12","conf","H",true,"Drake","MVC","Missouri St.","MVC",200,59,2008,20,49,10,28,15,20,13,18,31,14,7,5,14,11,65,"280122181"
"2008-01-12","conf","A",false,"Vanderbilt","SEC","Kentucky","SEC",250,81,2008,24,54,9,24,16,25,4,19,23,18,6,6,22,25,73,"280120096"
"2008-01-12","conf","H",true,"Kentucky","SEC","Vanderbilt","SEC",250,81,2008,25,57,5,15,24,36,17,28,45,11,12,3,23,21,79,"280120096"
"2008-01-12","conf","A",false,"New Mexico St.","WAC","Utah St.","WAC",200,66,2008,24,68,8,30,6,9,18,22,40,13,5,2,12,20,62,"280120328"
"2008-01-12","conf","H",true,"Utah St.","WAC","New Mexico St.","WAC",200,66,2008,27,60,6,18,14,20,13,28,41,17,5,2,11,13,74,"280120328"
"2008-01-12","conf","A",true,"California","P10","Oregon St.","P10",200,69,2008,23,49,6,15,17,25,8,34,42,17,4,4,16,12,69,"280120204"
"2008-01-12","conf","H",false,"Oregon St.","P10","California","P10",200,69,2008,25,76,4,22,5,10,20,21,41,6,7,4,9,17,59,"280120204"
"2008-01-12","conf","A",true,"Memphis","CUSA","Marshall","CUSA",200,67,2008,28,63,5,15,7,9,15,28,43,15,9,3,15,22,68,"280120276"
"2008-01-12","conf","H",false,"Marshall","CUSA","Memphis","CUSA",200,67,2008,16,48,3,11,10,20,9,21,30,7,8,4,19,12,45,"280120276"
"2008-01-12","conf","A",false,"Georgia","SEC","Mississippi St.","SEC",200,72,2008,16,65,3,17,14,22,16,28,44,6,11,1,14,21,49,"280120344"
"2008-01-12","conf","H",true,"Mississippi St.","SEC","Georgia","SEC",200,72,2008,22,53,4,20,12,19,7,34,41,10,6,16,16,17,60,"280120344"
"2008-01-12","conf","A",false,"Louisiana Lafayette","SB","North Texas","SB",200,66,2008,22,50,8,20,13,24,9,18,27,11,7,2,14,26,65,"280120249"
"2008-01-12","conf","H",true,"North Texas","SB","Louisiana Lafayette","SB",200,66,2008,23,45,4,9,22,32,10,25,35,11,8,3,17,20,72,"280120249"
"2008-01-12","conf","A",true,"Youngstown St.","Horz","Detroit","Horz",200,64,2008,27,58,11,28,5,6,7,20,27,20,7,3,10,14,70,"280122174"
"2008-01-12","conf","H",false,"Detroit","Horz","Youngstown St.","Horz",200,64,2008,26,53,7,15,7,14,7,22,29,17,5,4,12,11,66,"280122174"
"2008-01-12","conf","A",true,"Creighton","MVC","Wichita St.","MVC",200,61,2008,25,46,10,22,8,11,6,21,27,13,5,5,15,23,68,"280122724"
"2008-01-12","conf","H",false,"Wichita St.","MVC","Creighton","MVC",200,61,2008,20,46,7,17,18,26,9,17,26,15,7,0,13,13,65,"280122724"
"2008-01-12","conf","A",true,"Montana","BSky","Sacramento St.","BSky",200,66,2008,24,45,9,20,19,28,11,28,39,19,3,4,18,17,76,"280120016"
"2008-01-12","conf","H",false,"Sacramento St.","BSky","Montana","BSky",200,66,2008,25,61,4,22,15,21,11,16,27,15,10,2,8,24,69,"280120016"
"2008-01-12","conf","A",true,"VMI","BSth","Charleston Southern","BSth",225,89,2008,32,80,15,40,14,18,13,36,49,22,7,1,15,19,93,"280122127"
"2008-01-12","conf","H",false,"Charleston Southern","BSth","VMI","BSth",225,89,2008,33,80,17,43,8,18,16,39,55,18,5,2,15,20,91,"280122127"
"2008-01-12","conf","A",false,"Mississippi Valley St.","SWAC","Alabama St.","SWAC",200,56,2008,16,48,5,10,18,23,11,12,23,10,1,1,12,20,55,"280122011"
"2008-01-12","conf","H",true,"Alabama St.","SWAC","Mississippi Valley St.","SWAC",200,56,2008,25,42,5,9,16,18,6,24,30,16,2,6,9,24,71,"280122011"
"2008-01-12","conf","A",false,"Bowling Green","MAC","Kent St.","MAC",200,60,2008,19,45,4,16,7,16,8,21,29,8,5,8,16,15,49,"280122309"
"2008-01-12","conf","H",true,"Kent St.","MAC","Bowling Green","MAC",200,60,2008,25,57,3,10,10,13,14,22,36,11,13,4,11,15,63,"280122309"
"2008-01-12","conf","A",true,"Morehead St.","OVC","Tennessee Martin","OVC",200,72,2008,30,59,7,17,14,18,11,23,34,20,8,2,15,21,81,"280122630"
"2008-01-12","conf","H",false,"Tennessee Martin","OVC","Morehead St.","OVC",200,72,2008,22,52,9,24,26,33,10,20,30,14,6,2,16,15,79,"280122630"
"2008-01-12","conf","A",true,"South Alabama","SB","New Orleans","SB",200,72,2008,32,58,7,16,26,34,10,22,32,20,7,3,9,14,97,"280122443"
"2008-01-12","conf","H",false,"New Orleans","SB","South Alabama","SB",200,72,2008,34,64,13,25,7,10,9,20,29,24,2,3,13,25,88,"280122443"
"2008-01-12","conf","A",true,"Campbell","ASun","USC Upstate","ASun",200,71,2008,17,38,3,6,29,42,10,32,42,9,8,2,23,26,66,"280122908"
"2008-01-12","conf","H",false,"USC Upstate","ASun","Campbell","ASun",200,71,2008,22,58,6,30,9,23,10,18,28,15,12,5,13,27,59,"280122908"
"2008-01-12","conf","A",true,"Nevada","WAC","Hawaii","WAC",200,69,2008,26,51,7,15,18,21,10,26,36,14,3,3,19,18,77,"280120062"
"2008-01-12","conf","H",false,"Hawaii","WAC","Nevada","WAC",200,69,2008,24,64,3,21,8,14,14,17,31,14,5,3,13,18,59,"280120062"
"2008-01-12","conf","A",false,"Western Carolina","SC","Chattanooga","SC",200,70,2008,20,71,7,29,8,10,11,20,31,11,2,4,6,27,55,"280120236"
"2008-01-12","conf","H",true,"Chattanooga","SC","Western Carolina","SC",200,70,2008,26,60,6,25,27,35,18,41,59,15,3,3,12,11,85,"280120236"
"2008-01-12","conf","A",true,"Bradley","MVC","Northern Iowa","MVC",200,67,2008,22,58,14,26,17,18,12,19,31,10,3,1,13,23,75,"280122460"
"2008-01-12","conf","H",false,"Northern Iowa","MVC","Bradley","MVC",200,67,2008,24,44,5,12,20,24,3,25,28,8,3,1,15,21,73,"280122460"
"2008-01-12","conf","A",false,"FIU","SB","Western Kentucky","SB",200,74,2008,21,48,2,6,16,29,9,23,32,9,6,5,23,23,60,"280120098"
"2008-01-12","conf","H",true,"Western Kentucky","SB","FIU","SB",200,74,2008,29,57,5,12,13,22,9,25,34,10,8,7,14,26,76,"280120098"
"2008-01-12","conf","A",false,"UTSA","Slnd","Lamar","Slnd",200,64,2008,17,42,7,23,15,20,8,22,30,10,7,0,19,16,56,"280122320"
"2008-01-12","conf","H",true,"Lamar","Slnd","UTSA","Slnd",200,64,2008,33,58,10,19,5,9,6,20,26,21,10,0,10,18,81,"280122320"
"2008-01-12","conf","A",false,"New Hampshire","AE","Vermont","AE",200,70,2008,18,55,5,15,20,24,14,28,42,9,3,4,17,19,61,"280120261"
"2008-01-12","conf","H",true,"Vermont","AE","New Hampshire","AE",200,70,2008,25,61,3,12,11,19,12,25,37,13,6,6,13,19,64,"280120261"
"2008-01-12","conf","A",true,"Tennessee","SEC","South Carolina","SEC",200,68,2008,26,61,8,24,20,26,16,27,43,13,9,1,12,25,80,"280122579"
