"date","type","location","did_win","team","conf","opp","opp_conf","min","pos","year","fgm","fga","tpm","tpa","ftm","fta","oreb","dreb","reb","ast","stl","blk","to","pf","pts","game_id"
"2012-02-17","conf","H",false,"Florida Gulf Coast","ASun","Stetson","ASun",200,71,2012,30,79,14,40,6,9,23,20,43,17,7,1,12,22,80,"320480526"
"2012-02-17","nc","A",false,"Valparaiso","Horz","Loyola Marymount","WCC",200,58,2012,18,48,10,28,7,9,6,17,23,10,9,2,12,14,53,"320482351"
"2012-02-17","nc","H",true,"Loyola Marymount","WCC","Valparaiso","Horz",200,58,2012,23,51,5,16,10,13,13,24,37,8,5,1,14,13,61,"320482351"
"2012-02-17","nc","A",false,"Northern Iowa","MVC","VCU","CAA",200,66,2012,25,45,9,17,9,13,3,21,24,15,7,1,19,16,68,"320482670"
"2012-02-17","nc","H",true,"VCU","CAA","Northern Iowa","MVC",200,66,2012,26,54,8,21,17,20,9,19,28,17,12,5,11,15,77,"320482670"
"2012-02-16","conf","A",false,"Oregon St.","P12","Stanford","P12",200,72,2012,26,56,11,24,19,27,7,17,24,12,9,5,11,23,82,"320470024"
"2012-02-16","conf","H",true,"Stanford","P12","Oregon St.","P12",200,72,2012,27,51,12,22,21,32,13,23,36,12,6,7,19,17,87,"320470024"
"2012-02-16","conf","A",false,"Oregon","P12","California","P12",200,76,2012,33,61,6,18,11,11,11,17,28,17,4,2,22,20,83,"320470025"
"2012-02-16","conf","H",true,"California","P12","Oregon","P12",200,76,2012,34,61,2,10,16,22,11,15,26,15,8,2,15,15,86,"320470025"
"2012-02-16","conf","A",false,"Virginia Tech","ACC","Florida St.","ACC",200,55,2012,17,52,6,18,7,16,11,20,31,9,9,3,7,13,47,"320470052"
"2012-02-16","conf","H",true,"Florida St.","ACC","Virginia Tech","ACC",200,55,2012,20,50,7,20,1,8,13,28,41,10,2,6,15,19,48,"320470052"
"2012-02-16","conf","A",false,"Florida Atlantic","SB","Western Kentucky","SB",200,65,2012,25,65,3,19,4,5,19,20,39,9,6,3,17,23,57,"320470098"
"2012-02-16","conf","H",true,"Western Kentucky","SB","Florida Atlantic","SB",200,65,2012,22,55,1,9,19,27,16,22,38,7,5,4,14,11,64,"320470098"
"2012-02-16","conf","A",false,"Fairleigh Dickinson","NEC","Mount St. Mary's","NEC",200,68,2012,22,48,4,13,15,19,5,22,27,11,5,3,16,11,63,"320470116"
"2012-02-16","conf","H",true,"Mount St. Mary's","NEC","Fairleigh Dickinson","NEC",200,68,2012,27,60,12,28,11,15,11,22,33,14,10,3,12,18,77,"320470116"
"2012-02-16","conf","A",false,"Boston College","ACC","Maryland","ACC",200,70,2012,19,58,4,15,23,27,10,21,31,9,5,2,10,20,65,"320470120"
"2012-02-16","conf","H",true,"Maryland","ACC","Boston College","ACC",200,70,2012,28,56,8,16,17,22,9,30,39,15,6,8,13,20,81,"320470120"
"2012-02-16","conf","A",false,"Wisconsin","B10","Michigan St.","B10",200,58,2012,18,53,5,24,14,14,12,21,33,10,5,1,10,23,55,"320470127"
"2012-02-16","conf","H",true,"Michigan St.","B10","Wisconsin","B10",200,58,2012,24,46,2,9,19,25,8,22,30,13,5,0,10,17,69,"320470127"
"2012-02-16","conf","A",true,"Vanderbilt","SEC","Mississippi","SEC",200,70,2012,30,48,12,19,30,38,8,26,34,20,3,6,12,19,102,"320470145"
"2012-02-16","conf","H",false,"Mississippi","SEC","Vanderbilt","SEC",200,70,2012,29,72,5,16,13,18,21,14,35,14,4,7,12,23,76,"320470145"
"2012-02-16","conf","A",false,"North Carolina St.","ACC","Duke","ACC",200,72,2012,26,59,5,11,16,24,12,32,44,12,3,8,15,24,73,"320470150"
"2012-02-16","conf","H",true,"Duke","ACC","North Carolina St.","ACC",200,72,2012,25,69,8,29,20,28,16,23,39,11,8,3,5,21,78,"320470150"
"2012-02-16","conf","A",false,"Iowa","B10","Penn St.","B10",200,61,2012,20,49,6,18,18,27,12,22,34,13,6,7,12,18,64,"320470213"
"2012-02-16","conf","H",true,"Penn St.","B10","Iowa","B10",200,61,2012,21,53,5,17,22,28,13,21,34,11,7,3,8,22,69,"320470213"
"2012-02-16","conf","A",true,"West Virginia","BE","Pittsburgh","BE",200,61,2012,23,52,2,11,18,19,12,21,33,15,9,2,14,11,66,"320470221"
"2012-02-16","conf","H",false,"Pittsburgh","BE","West Virginia","BE",200,61,2012,17,46,3,16,11,13,9,17,26,11,7,3,17,17,48,"320470221"
"2012-02-16","conf","A",false,"Louisiana Monroe","SB","North Texas","SB",200,70,2012,19,63,5,23,8,13,13,27,40,5,5,2,12,15,51,"320470249"
"2012-02-16","conf","H",true,"North Texas","SB","Louisiana Monroe","SB",200,70,2012,33,69,8,21,12,19,14,34,48,15,8,6,8,9,86,"320470249"
"2012-02-16","conf","A",false,"Arizona St.","P12","Washington","P12",200,70,2012,25,51,8,20,11,21,10,22,32,11,8,3,19,11,69,"320470264"
"2012-02-16","conf","H",true,"Washington","P12","Arizona St.","P12",200,70,2012,29,59,8,25,11,15,11,21,32,18,10,3,15,18,77,"320470264"
"2012-02-16","conf","A",true,"Arizona","P12","Washington St.","P12",200,64,2012,26,50,9,19,15,21,9,20,29,16,2,2,12,18,76,"320470265"
"2012-02-16","conf","H",false,"Washington St.","P12","Arizona","P12",200,64,2012,25,50,7,21,15,24,7,21,28,11,3,4,12,21,72,"320470265"
"2012-02-16","conf","A",false,"NJIT","GWC","UT Rio Grande Valley","GWC",200,72,2012,22,54,9,24,14,17,9,27,36,12,3,0,20,34,67,"320470292"
"2012-02-16","conf","H",true,"UT Rio Grande Valley","GWC","NJIT","GWC",200,72,2012,18,47,6,16,33,45,10,24,34,11,4,1,13,22,75,"320470292"
"2012-02-16","conf","A",false,"Portland","WCC","San Diego","WCC",225,72,2012,27,58,8,17,13,21,11,26,37,12,5,8,16,16,75,"320470301"
"2012-02-16","conf","H",true,"San Diego","WCC","Portland","WCC",225,72,2012,29,60,8,15,12,21,10,25,35,21,10,4,13,18,78,"320470301"
"2012-02-16","conf","A",false,"FIU","SB","Arkansas Little Rock","SB",200,70,2012,18,59,8,22,20,24,18,18,36,8,6,5,17,28,64,"320472031"
"2012-02-16","conf","H",true,"Arkansas Little Rock","SB","FIU","SB",200,70,2012,25,48,6,16,22,36,9,25,34,14,8,6,16,21,78,"320472031"
"2012-02-16","conf","A",false,"Troy","SB","Arkansas St.","SB",200,60,2012,24,50,5,16,6,7,7,18,25,9,5,3,14,14,59,"320472032"
"2012-02-16","conf","H",true,"Arkansas St.","SB","Troy","SB",200,60,2012,31,55,11,21,10,17,10,19,29,16,5,0,7,11,83,"320472032"
"2012-02-16","conf","A",true,"Lehigh","Pat","Bucknell","Pat",200,59,2012,17,51,6,23,16,17,9,23,32,8,4,3,9,12,56,"320472083"
"2012-02-16","conf","H",false,"Bucknell","Pat","Lehigh","Pat",200,59,2012,21,57,3,16,8,10,13,26,39,11,5,3,12,15,53,"320472083"
"2012-02-16","conf","A",false,"Louisiana Lafayette","SB","Denver","SB",200,67,2012,17,50,6,14,12,19,9,21,30,8,5,1,18,17,52,"320472172"
"2012-02-16","conf","H",true,"Denver","SB","Louisiana Lafayette","SB",200,67,2012,29,49,8,21,11,19,4,27,31,20,9,9,12,19,77,"320472172"
"2012-02-16","conf","A",true,"Chicago St.","GWC","Houston Baptist","GWC",200,69,2012,26,48,1,16,12,23,7,32,39,10,7,3,17,21,65,"320472277"
"2012-02-16","conf","H",false,"Houston Baptist","GWC","Chicago St.","GWC",200,69,2012,19,54,2,14,16,25,9,20,29,11,8,0,14,18,56,"320472277"
"2012-02-16","conf","A",false,"Sacred Heart","NEC","LIU Brooklyn","NEC",225,82,2012,37,70,6,19,11,11,8,23,31,19,7,3,14,27,91,"320472341"
"2012-02-16","conf","H",true,"LIU Brooklyn","NEC","Sacred Heart","NEC",225,82,2012,33,60,8,22,29,39,10,25,35,20,5,3,15,12,103,"320472341"
"2012-02-16","nc","A",false,"North Dakota","GWC","Louisiana Tech","WAC",200,60,2012,19,52,4,23,11,19,14,26,40,5,1,3,14,22,53,"320472348"
"2012-02-16","nc","H",true,"Louisiana Tech","WAC","North Dakota","GWC",200,60,2012,19,48,6,20,14,23,9,22,31,9,5,2,10,16,58,"320472348"
"2012-02-16","conf","A",true,"St. Francis NY","NEC","Quinnipiac","NEC",200,73,2012,22,61,4,20,16,26,12,29,41,10,8,3,11,23,64,"320472514"
"2012-02-16","conf","H",false,"Quinnipiac","NEC","St. Francis NY","NEC",200,73,2012,19,51,2,12,16,25,9,33,42,7,3,3,20,25,56,"320472514"
"2012-02-16","conf","A",false,"Bryant","NEC","Robert Morris","NEC",200,64,2012,12,38,4,17,12,19,8,24,32,6,6,6,25,18,40,"320472523"
"2012-02-16","conf","H",true,"Robert Morris","NEC","Bryant","NEC",200,64,2012,24,60,2,18,19,29,17,23,40,12,19,0,9,16,69,"320472523"
"2012-02-16","conf","A",true,"BYU","WCC","San Francisco","WCC",200,75,2012,36,67,7,17,6,9,7,25,32,15,10,5,12,18,85,"320472539"
"2012-02-16","conf","H",false,"San Francisco","WCC","BYU","WCC",200,75,2012,33,70,10,32,8,15,17,25,42,17,5,4,14,11,84,"320472539"
"2012-02-16","conf","A",true,"Gonzaga","WCC","Santa Clara","WCC",200,59,2012,25,41,3,9,20,27,9,25,34,17,2,5,14,11,73,"320472541"
"2012-02-16","conf","H",false,"Santa Clara","WCC","Gonzaga","WCC",200,59,2012,22,58,10,21,8,11,11,11,22,13,9,2,7,20,62,"320472541"
"2012-02-16","nc","A",false,"Pepperdine","WCC","Seattle","ind",200,73,2012,24,62,9,25,13,20,13,29,42,14,4,3,16,21,70,"320472547"
"2012-02-16","nc","H",true,"Seattle","ind","Pepperdine","WCC",200,73,2012,27,60,8,20,19,24,8,28,36,11,5,9,9,21,81,"320472547"
"2012-02-16","conf","A",true,"Central Connecticut","NEC","St. Francis PA","NEC",200,67,2012,25,56,6,13,9,16,14,19,33,16,11,2,18,13,65,"320472598"
"2012-02-16","conf","H",false,"St. Francis PA","NEC","Central Connecticut","NEC",200,67,2012,24,55,2,18,10,12,12,22,34,14,12,3,19,14,60,"320472598"
"2012-02-16","conf","A",false,"Monmouth","NEC","Wagner","NEC",200,68,2012,25,49,2,10,15,27,11,21,32,12,8,2,17,25,67,"320472681"
"2012-02-16","conf","H",true,"Wagner","NEC","Monmouth","NEC",200,68,2012,21,51,11,28,21,26,12,22,34,14,5,3,17,24,74,"320472681"
"2012-02-16","conf","A",false,"The Citadel","SC","Western Carolina","SC",200,66,2012,19,50,6,16,9,15,8,19,27,12,11,2,17,12,53,"320472717"
"2012-02-16","conf","H",true,"Western Carolina","SC","The Citadel","SC",200,66,2012,28,74,7,26,7,10,28,27,55,8,11,5,16,15,70,"320472717"
"2012-02-15","conf","A",true,"New Mexico","MWC","San Diego St.","MWC",200,67,2012,28,56,10,19,11,17,8,25,33,13,5,3,11,22,77,"320460021"
"2012-02-15","conf","H",false,"San Diego St.","MWC","New Mexico","MWC",200,67,2012,25,55,3,14,14,20,8,23,31,12,1,2,12,14,67,"320460021"
"2012-02-15","conf","A",false,"USC","P12","UCLA","P12",200,64,2012,22,56,3,15,7,12,5,20,25,13,9,3,9,12,54,"320460026"
"2012-02-15","conf","H",true,"UCLA","P12","USC","P12",200,64,2012,25,57,3,6,11,15,14,32,46,12,5,1,14,13,64,"320460026"
"2012-02-15","conf","A",true,"Cal St. Fullerton","BW","UC Riverside","BW",200,70,2012,29,63,9,17,10,16,16,28,44,17,7,1,15,14,77,"320460027"
"2012-02-15","conf","H",false,"UC Riverside","BW","Cal St. Fullerton","BW",200,70,2012,26,54,3,13,9,16,5,23,28,13,5,4,15,14,64,"320460027"
"2012-02-15","conf","A",false,"DePaul","BE","Connecticut","BE",200,68,2012,22,57,6,25,4,9,7,20,27,11,8,2,14,17,54,"320460041"
"2012-02-15","conf","H",true,"Connecticut","BE","DePaul","BE",200,68,2012,33,69,5,15,9,18,20,30,50,23,6,4,12,10,80,"320460041"
"2012-02-15","conf","A",false,"Maine","AE","Hartford","AE",200,62,2012,17,46,5,17,11,16,7,26,33,7,3,4,17,17,50,"320460042"
"2012-02-15","conf","H",true,"Hartford","AE","Maine","AE",200,62,2012,25,55,8,21,6,10,7,24,31,19,3,0,9,13,64,"320460042"
"2012-02-15","conf","A",false,"Navy","Pat","American","Pat",200,53,2012,14,44,3,16,16,19,9,15,24,4,2,4,10,13,47,"320460044"
"2012-02-15","conf","H",true,"American","Pat","Navy","Pat",200,53,2012,26,53,8,17,9,11,12,21,33,12,5,0,6,16,69,"320460044"
"2012-02-15","conf","A",false,"Villanova","BE","South Florida","BE",200,62,2012,16,53,4,12,15,19,14,16,30,9,8,3,14,19,51,"320460058"
"2012-02-15","conf","H",true,"South Florida","BE","Villanova","BE",200,62,2012,22,45,3,11,18,20,7,26,33,14,8,7,16,18,65,"320460058"
"2012-02-15","conf","A",false,"Colorado St.","MWC","Boise St.","MWC",200,66,2012,22,53,6,15,19,30,12,25,37,11,2,2,13,22,69,"320460068"
"2012-02-15","conf","H",true,"Boise St.","MWC","Colorado St.","MWC",200,66,2012,23,54,5,17,19,22,7,20,27,14,2,3,8,19,70,"320460068"
"2012-02-15","conf","A",true,"Drake","MVC","Bradley","MVC",200,69,2012,23,55,7,15,9,18,10,34,44,15,5,3,15,19,62,"320460071"
"2012-02-15","conf","H",false,"Bradley","MVC","Drake","MVC",200,69,2012,21,62,0,20,13,22,11,28,39,8,10,3,8,20,55,"320460071"
"2012-02-15","conf","A",false,"Northwestern","B10","Indiana","B10",200,62,2012,24,49,6,20,12,17,7,20,27,9,6,3,13,19,66,"320460084"
"2012-02-15","conf","H",true,"Indiana","B10","Northwestern","B10",200,62,2012,27,55,2,13,15,18,10,20,30,16,7,2,8,15,71,"320460084"
"2012-02-15","conf","A",false,"South Dakota","Sum","IUPUI","Sum",200,64,2012,25,55,10,20,10,16,10,15,25,16,7,1,11,12,70,"320460085"
"2012-02-15","conf","H",true,"IUPUI","Sum","South Dakota","Sum",200,64,2012,35,58,10,17,8,10,9,22,31,21,7,4,11,15,88,"320460085"
"2012-02-15","conf","A",false,"Rutgers","BE","Notre Dame","BE",200,61,2012,22,56,3,14,6,10,12,23,35,10,5,5,13,26,53,"320460087"
"2012-02-15","conf","H",true,"Notre Dame","BE","Rutgers","BE",200,61,2012,20,50,7,16,24,32,13,24,37,16,2,1,9,13,71,"320460087"
"2012-02-15","conf","A",true,"New Hampshire","AE","Boston University","AE",200,59,2012,23,53,6,17,4,13,8,20,28,9,4,3,9,13,56,"320460104"
"2012-02-15","conf","H",false,"Boston University","AE","New Hampshire","AE",200,59,2012,20,50,2,22,12,13,10,28,38,13,3,3,13,15,54,"320460104"
"2012-02-15","conf","A",false,"Richmond","A10","Saint Louis","A10",200,59,2012,18,51,1,15,13,17,8,16,24,8,6,5,10,22,50,"320460139"
"2012-02-15","conf","H",true,"Saint Louis","A10","Richmond","A10",200,59,2012,22,45,5,12,15,20,9,29,38,13,4,4,13,18,64,"320460139"
"2012-02-15","conf","A",false,"Oklahoma St.","B12","Missouri","B12",200,62,2012,28,61,6,14,3,7,9,20,29,16,5,3,6,14,65,"320460142"
"2012-02-15","conf","H",true,"Missouri","B12","Oklahoma St.","B12",200,62,2012,32,61,7,18,12,15,11,26,37,15,5,1,6,6,83,"320460142"
"2012-02-15","conf","A",true,"Weber St.","BSky","Montana St.","BSky",200,67,2012,26,48,5,17,22,25,7,22,29,13,10,2,14,19,79,"320460147"
"2012-02-15","conf","H",false,"Montana St.","BSky","Weber St.","BSky",200,67,2012,26,60,6,26,12,14,14,16,30,13,5,3,16,22,70,"320460147"
"2012-02-15","conf","A",false,"Georgia Tech","ACC","Wake Forest","ACC",200,57,2012,19,51,7,18,5,10,12,20,32,12,4,8,14,17,50,"320460154"
"2012-02-15","conf","H",true,"Wake Forest","ACC","Georgia Tech","ACC",200,57,2012,18,55,4,20,19,20,18,24,42,10,6,5,11,9,59,"320460154"
"2012-02-15","conf","A",true,"Temple","A10","St. Bonaventure","A10",200,68,2012,23,53,5,14,25,29,8,25,33,10,10,5,8,19,76,"320460179"
"2012-02-15","conf","H",false,"St. Bonaventure","A10","Temple","A10",200,68,2012,23,54,7,16,17,20,9,25,34,13,4,5,15,21,70,"320460179"
"2012-02-15","conf","A",false,"Bowling Green","MAC","Ohio","MAC",200,66,2012,21,53,4,18,13,14,7,19,26,6,10,1,13,17,59,"320460195"
"2012-02-15","conf","H",true,"Ohio","MAC","Bowling Green","MAC",200,66,2012,25,56,4,17,18,28,17,26,43,12,9,2,15,13,72,"320460195"
"2012-02-15","conf","A",true,"Saint Joseph's","A10","Rhode Island","A10",200,62,2012,29,52,8,20,14,14,10,22,32,17,6,6,14,15,80,"320460227"
"2012-02-15","conf","H",false,"Rhode Island","A10","Saint Joseph's","A10",200,62,2012,26,64,6,17,11,17,19,13,32,12,4,2,10,14,69,"320460227"
"2012-02-15","conf","A",true,"UC Santa Barbara","BW","UC Irvine","BW",200,69,2012,30,56,11,20,14,16,9,28,37,19,7,4,15,18,85,"320460300"
"2012-02-15","conf","H",false,"UC Irvine","BW","UC Santa Barbara","BW",200,69,2012,23,61,6,21,10,17,14,17,31,20,7,2,15,17,62,"320460300"
"2012-02-15","conf","A",false,"Canisius","MAAC","Niagara","MAAC",225,70,2012,18,67,7,29,14,18,21,35,56,12,4,2,16,18,57,"320460315"
"2012-02-15","conf","H",true,"Niagara","MAAC","Canisius","MAAC",225,70,2012,19,63,8,30,14,21,12,29,41,12,9,5,10,18,60,"320460315"
"2012-02-15","conf","A",true,"Holy Cross","Pat","Lafayette","Pat",200,65,2012,23,49,6,11,18,26,14,32,46,8,0,7,17,15,70,"320460322"
"2012-02-15","conf","H",false,"Lafayette","Pat","Holy Cross","Pat",200,65,2012,24,61,7,26,8,12,8,18,26,17,7,1,8,21,63,"320460322"
"2012-02-15","conf","A",false,"Texas A&M Corpus Chris","Slnd","Texas St.","Slnd",200,74,2012,24,68,0,13,13,21,17,22,39,9,8,2,15,28,61,"320460326"
"2012-02-15","conf","H",true,"Texas St.","Slnd","Texas A&M Corpus Chris","Slnd",200,74,2012,23,49,8,20,25,35,10,31,41,8,6,1,17,16,79,"320460326"
"2012-02-15","conf","A",false,"Northern Colorado","BSky","Eastern Washington","BSky",200,68,2012,27,55,10,16,12,17,12,20,32,15,10,1,17,22,76,"320460331"
"2012-02-15","conf","H",true,"Eastern Washington","BSky","Northern Colorado","BSky",200,68,2012,24,50,11,27,20,27,9,20,29,14,6,7,15,17,79,"320460331"
"2012-02-15","conf","A",false,"Northern Iowa","MVC","Evansville","MVC",200,60,2012,25,49,5,16,7,9,8,23,31,7,9,5,15,13,62,"320460339"
"2012-02-15","conf","H",true,"Evansville","MVC","Northern Iowa","MVC",200,60,2012,27,54,7,18,2,7,9,17,26,19,7,1,12,12,63,"320460339"
"2012-02-15","conf","A",true,"Purdue","B10","Illinois","B10",200,64,2012,27,60,7,16,6,10,12,22,34,14,3,2,11,13,67,"320460356"
"2012-02-15","conf","H",false,"Illinois","B10","Purdue","B10",200,64,2012,25,56,3,21,9,11,8,21,29,11,4,3,12,11,62,"320460356"
"2012-02-15","conf","A",true,"Vermont","AE","Albany","AE",200,52,2012,20,46,4,16,6,7,9,20,29,14,6,1,12,14,50,"320460399"
"2012-02-15","conf","H",false,"Albany","AE","Vermont","AE",200,52,2012,17,47,7,19,6,10,12,18,30,9,2,1,12,12,47,"320460399"
"2012-02-15","conf","A",false,"Miami OH","MAC","Akron","MAC",200,60,2012,20,48,8,23,11,12,5,18,23,15,5,0,12,17,59,"320462006"
"2012-02-15","conf","H",true,"Akron","MAC","Miami OH","MAC",200,60,2012,25,49,4,12,20,26,11,22,33,14,5,2,10,14,74,"320462006"
"2012-02-15","conf","A",false,"Chattanooga","SC","Appalachian St.","SC",200,67,2012,23,69,6,25,18,23,22,24,46,9,6,0,9,20,70,"320462026"
"2012-02-15","conf","H",true,"Appalachian St.","SC","Chattanooga","SC",200,67,2012,27,59,8,21,17,27,15,27,42,13,5,7,11,22,79,"320462026"
"2012-02-15","conf","A",true,"Morehead St.","OVC","Austin Peay","OVC",200,54,2012,16,43,4,16,16,17,8,21,29,7,9,0,12,19,52,"320462046"
"2012-02-15","conf","H",false,"Austin Peay","OVC","Morehead St.","OVC",200,54,2012,18,43,4,17,8,17,10,20,30,13,6,3,13,12,48,"320462046"
"2012-02-15","conf","A",true,"Toledo","MAC","Ball St.","MAC",200,59,2012,19,36,12,17,13,24,4,26,30,12,5,2,15,17,63,"320462050"
"2012-02-15","conf","H",false,"Ball St.","MAC","Toledo","MAC",200,59,2012,20,65,9,30,6,13,24,22,46,13,11,3,13,23,55,"320462050"
"2012-02-15","conf","A",true,"UMBC","AE","Binghamton","AE",200,71,2012,25,63,4,12,16,27,14,29,43,6,7,1,9,17,70,"320462066"
"2012-02-15","conf","H",false,"Binghamton","AE","UMBC","AE",200,71,2012,18,53,5,12,15,22,8,28,36,8,2,5,16,19,56,"320462066"
"2012-02-15","conf","A",false,"Providence","BE","Cincinnati","BE",200,67,2012,25,59,8,18,8,12,7,19,26,12,5,4,11,20,66,"320462132"
"2012-02-15","conf","H",true,"Cincinnati","BE","Providence","BE",200,67,2012,28,62,4,14,21,29,18,26,44,12,7,5,8,15,81,"320462132"
"2012-02-15","conf","A",true,"Army","Pat","Colgate","Pat",200,62,2012,30,58,12,25,7,8,9,17,26,17,6,0,12,21,79,"320462142"
"2012-02-15","conf","H",false,"Colgate","Pat","Army","Pat",200,62,2012,19,47,2,13,19,24,14,19,33,12,4,2,16,13,59,"320462142"
"2012-02-15","conf","A",false,"Samford","SC","Davidson","SC",200,64,2012,19,46,5,17,11,15,4,25,29,9,5,3,15,16,54,"320462166"
"2012-02-15","conf","H",true,"Davidson","SC","Samford","SC",200,64,2012,30,69,14,29,7,13,17,26,43,20,7,4,6,14,81,"320462166"
"2012-02-15","conf","A",false,"Charlotte","A10","Dayton","A10",200,65,2012,23,55,2,14,17,20,12,19,31,9,6,0,14,21,65,"320462168"
"2012-02-15","conf","H",true,"Dayton","A10","Charlotte","A10",200,65,2012,22,50,11,27,20,24,12,22,34,17,2,3,15,17,75,"320462168"
"2012-02-15","conf","A",false,"Fordham","A10","Duquesne","A10",200,70,2012,26,72,6,24,9,15,24,28,52,13,4,4,16,21,67,"320462184"
"2012-02-15","conf","H",true,"Duquesne","A10","Fordham","A10",200,70,2012,23,57,10,25,21,30,11,25,36,17,6,5,9,12,77,"320462184"
"2012-02-15","conf","A",false,"SIU Edwardsville","OVC","Eastern Illinois","OVC",200,64,2012,27,56,9,22,3,7,9,23,32,13,5,4,14,17,66,"320462197"
"2012-02-15","conf","H",true,"Eastern Illinois","OVC","SIU Edwardsville","OVC",200,64,2012,25,54,7,16,16,19,9,23,32,14,4,2,10,14,73,"320462197"
"2012-02-15","conf","A",false,"Saint Peter's","MAAC","Fairfield","MAAC",200,68,2012,13,46,4,9,8,12,8,24,32,10,12,3,25,13,38,"320462217"
"2012-02-15","conf","H",true,"Fairfield","MAAC","Saint Peter's","MAAC",200,68,2012,23,54,6,20,9,14,10,28,38,19,12,6,18,12,61,"320462217"
"2012-02-15","conf","A",false,"Maryland Eastern Shore","MEAC","Hampton","MEAC",200,76,2012,21,64,5,23,15,22,19,22,41,8,8,1,20,18,62,"320462261"
"2012-02-15","conf","H",true,"Hampton","MEAC","Maryland Eastern Shore","MEAC",200,76,2012,30,56,6,19,16,22,5,28,33,17,14,8,16,18,82,"320462261"
"2012-02-15","conf","A",false,"Southeastern Louisiana","Slnd","Lamar","Slnd",200,66,2012,20,56,0,11,14,18,11,26,37,6,3,5,12,16,54,"320462320"
"2012-02-15","conf","H",true,"Lamar","Slnd","Southeastern Louisiana","Slnd",200,66,2012,28,58,3,7,11,20,9,27,36,10,5,4,9,13,70,"320462320"
"2012-02-15","conf","A",false,"Loyola MD","MAAC","Marist","MAAC",200,63,2012,20,64,2,11,12,16,18,22,40,6,4,4,11,19,54,"320462368"
"2012-02-15","conf","H",true,"Marist","MAAC","Loyola MD","MAAC",200,63,2012,22,49,6,13,22,26,7,28,35,12,6,9,8,15,72,"320462368"
"2012-02-15","conf","A",false,"UTSA","Slnd","McNeese St.","Slnd",200,62,2012,16,47,9,26,13,21,7,27,34,14,2,3,12,19,54,"320462377"
"2012-02-15","conf","H",true,"McNeese St.","Slnd","UTSA","Slnd",200,62,2012,21,56,4,21,12,17,11,29,40,11,5,4,9,19,58,"320462377"
"2012-02-15","conf","A",true,"North Carolina","ACC","Miami FL","ACC",200,63,2012,26,68,5,18,16,23,24,22,46,17,8,6,8,12,73,"320462390"
"2012-02-15","conf","H",false,"Miami FL","ACC","North Carolina","ACC",200,63,2012,25,64,8,23,6,8,18,22,40,10,4,2,14,21,64,"320462390"
"2012-02-15","conf","A",false,"College of Charleston","SC","UNC Greensboro","SC",200,73,2012,21,59,5,25,16,21,18,22,40,10,9,4,22,15,63,"320462430"
"2012-02-15","conf","H",true,"UNC Greensboro","SC","College of Charleston","SC",200,73,2012,30,62,8,19,10,14,11,23,34,14,12,5,16,17,78,"320462430"
"2012-02-15","conf","A",true,"Delaware St.","MEAC","Norfolk St.","MEAC",225,65,2012,26,62,4,14,17,22,12,26,38,10,3,8,5,18,73,"320462450"
"2012-02-15","conf","H",false,"Norfolk St.","MEAC","Delaware St.","MEAC",225,65,2012,22,63,5,19,14,22,18,27,45,6,2,6,11,19,63,"320462450"
"2012-02-15","conf","A",true,"Western Michigan","MAC","Northern Illinois","MAC",200,60,2012,27,51,13,22,11,16,11,28,39,14,6,1,13,16,78,"320462459"
"2012-02-15","conf","H",false,"Northern Illinois","MAC","Western Michigan","MAC",200,60,2012,21,53,4,16,7,14,9,17,26,10,5,2,10,18,53,"320462459"
"2012-02-15","conf","A",false,"Cal Poly","BW","Cal St. Northridge","BW",200,68,2012,26,57,9,25,20,27,11,14,25,11,4,0,9,29,81,"320462463"
"2012-02-15","conf","H",true,"Cal St. Northridge","BW","Cal Poly","BW",200,68,2012,28,49,6,16,32,43,11,24,35,14,6,4,10,22,94,"320462463"
"2012-02-15","conf","A",false,"Southern Utah","Sum","Oakland","Sum",225,68,2012,28,68,2,11,10,16,15,20,35,16,3,1,8,28,68,"320462473"
"2012-02-15","conf","H",true,"Oakland","Sum","Southern Utah","Sum",225,68,2012,21,48,8,20,26,34,9,25,34,11,3,6,14,17,76,"320462473"
"2012-02-15","conf","A",false,"Sacramento St.","BSky","Portland St.","BSky",200,66,2012,24,61,4,15,15,20,15,15,30,8,7,3,11,18,67,"320462502"
"2012-02-15","conf","H",true,"Portland St.","BSky","Sacramento St.","BSky",200,66,2012,30,46,7,12,18,28,8,25,33,18,6,7,15,18,85,"320462502"
"2012-02-15","conf","A",true,"Iona","MAAC","Rider","MAAC",200,65,2012,27,65,12,28,9,13,14,20,34,18,10,1,8,13,75,"320462520"
"2012-02-15","conf","H",false,"Rider","MAAC","Iona","MAAC",200,65,2012,21,50,9,23,11,14,10,24,34,13,5,8,19,9,62,"320462520"
"2012-02-15","conf","A",false,"Central Arkansas","Slnd","Sam Houston St.","Slnd",200,75,2012,22,69,7,24,8,14,10,22,32,18,12,2,11,24,59,"320462534"
"2012-02-15","conf","H",true,"Sam Houston St.","Slnd","Central Arkansas","Slnd",200,75,2012,25,48,2,10,24,36,8,41,49,21,4,3,18,15,76,"320462534"
"2012-02-15","conf","A",true,"Murray St.","OVC","Southeast Missouri St.","OVC",200,67,2012,24,52,5,13,22,28,11,24,35,6,7,5,13,20,75,"320462546"
"2012-02-15","conf","H",false,"Southeast Missouri St.","OVC","Murray St.","OVC",200,67,2012,22,59,6,14,16,21,16,19,35,11,6,1,15,20,66,"320462546"
